time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/n_updates,rollout/ep_len_mean,time/fps,time/episodes,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,0.1654992401599884,926000,925899,,,,54.36117935180664,0.001,-61.177914060000006,100.0
10321,-42.72792264,,926000,,100.0,89,9260,,,,
10323,-42.92374685,0.23342478275299072,926400,926299,100.0,89,9264,53.892982482910156,0.001,,
,,0.1640731692314148,926500,926399,,,,53.56563949584961,0.001,-49.72229304,100.0
10327,-44.67448866999999,0.18352974951267242,926800,926699,100.0,89,9268,53.75988006591797,0.001,,
,,0.1522395759820938,927000,926899,,,,52.8778190612793,0.001,-96.65201172,100.0
10332,-47.63436588999999,0.13564005494117737,927200,927099,100.0,89,9272,53.020652770996094,0.001,,
,,0.12895557284355164,927500,927399,,,,53.83536911010742,0.001,-58.20954295999999,100.0
10336,-49.195252630000006,0.19468115270137787,927600,927499,100.0,89,9276,53.92250061035156,0.001,,
,,0.1255880892276764,928000,927899,,,,53.730201721191406,0.001,-51.38478649999999,100.0
10340,-49.71282588999998,,928000,,100.0,89,9280,,,,
10342,-50.57672006000001,0.1402696669101715,928400,928299,100.0,89,9284,52.709938049316406,0.001,,
,,0.13083431124687195,928500,928399,,,,53.291587829589844,0.001,-45.17265018,100.0
10347,-50.74847647000001,0.10082024335861206,928800,928699,100.0,89,9288,52.44938659667969,0.001,,
,,0.13686503469944,929000,928899,,,,53.165245056152344,0.001,-43.29059446000001,100.0
10351,-50.79443606999999,0.1316995471715927,929200,929099,100.0,89,9292,52.25238037109375,0.001,,
,,0.09512647241353989,929500,929399,,,,52.49615478515625,0.001,-43.47355452,100.0
10356,-50.956506449999985,0.11046014726161957,929600,929499,100.0,89,9296,52.677433013916016,0.001,,
,,0.09956645965576172,930000,929899,,,,52.96692657470703,0.001,-50.67632013999999,100.0
10360,-51.29837846999999,,930000,,100.0,89,9300,,,,
10362,-51.04677183,0.11412182450294495,930400,930299,100.0,89,9304,53.50981903076172,0.001,,
,,0.09372761100530624,930500,930399,,,,52.53132629394531,0.001,-44.60903119999999,100.0
10367,-50.6285927,0.10232319682836533,930800,930699,100.0,89,9308,53.06237030029297,0.001,,
,,0.15429766476154327,931000,930899,,,,52.9522590637207,0.001,-42.5965879,100.0
10372,-50.61138146000001,0.10371427237987518,931200,931099,100.0,89,9312,52.59739685058594,0.001,,
,,0.09864652901887894,931500,931399,,,,52.759300231933594,0.001,-40.891722560000005,100.0
10377,-51.14236057000001,0.1541418880224228,931600,931499,100.0,89,9316,53.05781936645508,0.001,,
,,0.086959108710289,932000,931899,,,,52.5595703125,0.001,-42.52543578000001,100.0
10381,-51.06862238000001,,932000,,100.0,89,9320,,,,
10383,-50.860379460000004,0.12548626959323883,932400,932299,100.0,89,9324,53.165992736816406,0.001,,
,,0.10025479644536972,932500,932399,,,,53.200103759765625,0.001,-40.98579166,100.0
10388,-50.81136866000001,0.10718940943479538,932800,932699,100.0,89,9328,52.51863098144531,0.001,,
,,0.1138787716627121,933000,932899,,,,52.54424285888672,0.001,-43.31410616,100.0
10393,-50.72782295,0.09368041902780533,933200,933099,100.0,89,9332,52.61308288574219,0.001,,
,,0.11158987134695053,933500,933399,,,,52.716983795166016,0.001,-43.52777682,100.0
10398,-50.82791755,0.09389452636241913,933600,933499,100.0,89,9336,52.47262191772461,0.001,,
,,0.11138932406902313,934000,933899,,,,53.030296325683594,0.001,-42.45021520000001,100.0
10403,-51.15547800999999,,934000,,100.0,89,9340,,,,
10405,-50.90106462999999,0.0974922925233841,934400,934299,100.0,89,9344,52.238258361816406,0.001,,
,,0.10033345967531204,934500,934399,,,,52.75396728515625,0.001,-44.536118159999994,100.0
10410,-50.86483473000001,0.10424196720123291,934800,934699,100.0,89,9348,52.728050231933594,0.001,,
,,0.10813966393470764,935000,934899,,,,53.01567459106445,0.001,-43.96762598,100.0
10415,-50.90531454999999,0.09668073058128357,935200,935099,100.0,89,9352,53.31230545043945,0.001,,
,,0.10721990466117859,935500,935399,,,,51.884361267089844,0.001,-45.02774847999999,100.0
10420,-50.80216753,0.10463817417621613,935600,935499,100.0,89,9356,53.162254333496094,0.001,,
,,0.09699375927448273,936000,935899,,,,53.366966247558594,0.001,-43.49087023999999,100.0
10424,-49.92252608,,936000,,100.0,89,9360,,,,
10426,-50.04925212999999,0.08791965246200562,936400,936299,100.0,89,9364,52.91831970214844,0.001,,
,,0.14511710405349731,936500,936399,,,,52.8912467956543,0.001,-42.97795078,100.0
10431,-48.49528756000001,0.08267462253570557,936800,936699,100.0,89,9368,52.87533950805664,0.001,,
,,0.09583336859941483,937000,936899,,,,53.498207092285156,0.001,-43.200195080000015,100.0
10435,-45.70780157,0.11961393803358078,937200,937099,100.0,89,9372,52.87537384033203,0.001,,
,,0.0981413871049881,937500,937399,,,,52.44971466064453,0.001,-43.87898584,100.0
10440,-44.37032026,0.09448607265949249,937600,937499,100.0,89,9376,53.636802673339844,0.001,,
,,0.1014980673789978,938000,937899,,,,52.453670501708984,0.001,-46.66106035999999,100.0
10445,-44.09166831000002,,938000,,100.0,89,9380,,,,
10447,-43.24128306999999,0.07778170704841614,938400,938299,100.0,89,9384,52.87137222290039,0.001,,
,,0.08488062024116516,938500,938399,,,,52.88823318481445,0.001,-44.3477511,100.0
10452,-43.25684862,0.08892035484313965,938800,938699,100.0,89,9388,52.49674987792969,0.001,,
,,0.08754511922597885,939000,938899,,,,53.97195053100586,0.001,-43.70274856000001,100.0
10456,-43.66486812999999,0.08323614299297333,939200,939099,100.0,89,9392,53.16192626953125,0.001,,
,,0.08145583420991898,939500,939399,,,,52.69157791137695,0.001,-45.755286399999996,100.0
10461,-43.59150082000001,0.09121552109718323,939600,939499,100.0,89,9396,52.939659118652344,0.001,,
,,0.0860925167798996,940000,939899,,,,53.202911376953125,0.001,-46.65589448,100.0
10466,-43.107463419999995,,940000,,100.0,89,9400,,,,
10468,-42.94338697,0.08589627593755722,940400,940299,100.0,89,9404,52.94147491455078,0.001,,
,,0.1593393087387085,940500,940399,,,,52.83384704589844,0.001,-45.61819092,100.0
10472,-42.924108759999996,0.07429642975330353,940800,940699,100.0,89,9408,52.393272399902344,0.001,,
,,0.08360292762517929,941000,940899,,,,53.67427062988281,0.001,-44.54744701999999,100.0
10477,-43.16077305999999,0.08445881307125092,941200,941099,100.0,89,9412,52.668827056884766,0.001,,
,,0.07099427282810211,941500,941399,,,,52.233360290527344,0.001,-45.36008402,100.0
10482,-42.94475928,0.08608943969011307,941600,941499,100.0,89,9416,53.501651763916016,0.001,,
,,0.06289229542016983,942000,941899,,,,52.82550811767578,0.001,-46.11253357999999,100.0
10486,-43.172187099999995,,942000,,100.0,89,9420,,,,
10488,-43.0755593,0.08341506868600845,942400,942299,100.0,89,9424,53.523887634277344,0.001,,
,,0.06984712183475494,942500,942399,,,,52.78630828857422,0.001,-45.45747044000001,100.0
10493,-43.00516745,0.13372930884361267,942800,942699,100.0,89,9428,52.43547058105469,0.001,,
,,0.07166728377342224,943000,942899,,,,52.558074951171875,0.001,-44.96219218000001,100.0
10497,-43.06044008,0.08446763455867767,943200,943099,100.0,89,9432,52.91679382324219,0.001,,
,,0.0585600882768631,943500,943399,,,,52.32862854003906,0.001,-44.31250034,100.0
10502,-43.46263774999999,0.07465946674346924,943600,943499,100.0,89,9436,52.720130920410156,0.001,,
,,0.09483393281698227,944000,943899,,,,52.08655548095703,0.001,-42.768342940000004,100.0
10507,-43.15205597999999,,944000,,100.0,89,9440,,,,
10509,-43.10456232000001,0.06281208246946335,944400,944299,100.0,89,9444,52.26716613769531,0.001,,
,,0.06788083910942078,944500,944399,,,,52.400733947753906,0.001,-40.62214898,100.0
10513,-42.83440518,0.07419003546237946,944800,944699,100.0,89,9448,52.605445861816406,0.001,,
,,0.06374722719192505,945000,944899,,,,51.8840217590332,0.001,-44.57242600000001,100.0
10518,-42.73286539,0.0745333731174469,945200,945099,100.0,89,9452,52.06148147583008,0.001,,
,,0.06411595642566681,945500,945399,,,,51.82804489135742,0.001,-39.38883038,100.0
10522,-42.47753191999999,0.0814540684223175,945600,945499,100.0,89,9456,52.90845489501953,0.001,,
,,0.0744941458106041,946000,945899,,,,52.943992614746094,0.001,-40.24851822,100.0
10527,-42.22559415999999,,946000,,100.0,89,9460,,,,
10529,-41.82252319,0.07728218287229538,946400,946299,100.0,89,9464,51.77947998046875,0.001,,
,,0.06575262546539307,946500,946399,,,,51.485679626464844,0.001,-39.44578188,100.0
10533,-41.78310919,0.0819806456565857,946800,946699,100.0,89,9468,52.4224853515625,0.001,,
,,0.07858799397945404,947000,946899,,,,51.91870880126953,0.001,-39.81772468,100.0
10538,-41.748045639999994,0.07564577460289001,947200,947099,100.0,89,9472,52.013702392578125,0.001,,
,,0.08410937339067459,947500,947399,,,,51.890167236328125,0.001,-41.824134660000006,100.0
10542,-41.50729858,0.10334146022796631,947600,947499,100.0,89,9476,52.05742645263672,0.001,,
,,0.08815625309944153,948000,947899,,,,52.34905242919922,0.001,-41.492534,100.0
10547,-41.71186111,,948000,,100.0,89,9480,,,,
10549,-41.71236411999999,0.07091732323169708,948400,948299,100.0,89,9484,52.27202606201172,0.001,,
,,0.08129923045635223,948500,948399,,,,52.0556640625,0.001,-40.167925939999996,100.0
10554,-41.539373229999995,0.08075734972953796,948800,948699,100.0,89,9488,51.69086456298828,0.001,,
,,0.0853794664144516,949000,948899,,,,52.145484924316406,0.001,-42.046974819999996,100.0
10558,-41.21411062999999,0.09219035506248474,949200,949099,100.0,89,9492,52.10520553588867,0.001,,
,,0.07241907715797424,949500,949399,,,,51.2333984375,0.001,-42.75554558000001,100.0
10563,-41.20861208,0.07682307809591293,949600,949499,100.0,89,9496,51.890907287597656,0.001,,
,,0.0647723376750946,950000,949899,,,,52.49364471435547,0.001,-47.466442660000006,100.0
10568,-41.434607729999996,,950000,,100.0,89,9500,,,,
10570,-41.28895788,0.07707473635673523,950400,950299,100.0,89,9504,51.98468780517578,0.001,,
,,0.07941234111785889,950500,950399,,,,52.047645568847656,0.001,-40.63474696,100.0
10574,-41.39388718,0.07349647581577301,950800,950699,100.0,89,9508,51.89900207519531,0.001,,
,,0.07413322478532791,951000,950899,,,,50.96772003173828,0.001,-43.880155300000006,100.0
10579,-41.323736669999995,0.06592980772256851,951200,951099,100.0,89,9512,52.03484344482422,0.001,,
,,0.09795016050338745,951500,951399,,,,51.70679473876953,0.001,-41.840064119999994,100.0
10583,-41.18105468000001,0.09265315532684326,951600,951499,100.0,89,9516,52.19295120239258,0.001,,
,,0.07200951874256134,952000,951899,,,,51.613670349121094,0.001,-40.616688159999995,100.0
10588,-40.834216250000004,,952000,,100.0,89,9520,,,,
10590,-40.732703740000005,0.08498185127973557,952400,952299,100.0,89,9524,51.716758728027344,0.001,,
,,0.06916522234678268,952500,952399,,,,52.1590576171875,0.001,-41.12135334,100.0
10595,-40.729269620000004,0.06656915694475174,952800,952699,100.0,89,9528,52.031044006347656,0.001,,
,,0.07594912499189377,953000,952899,,,,50.923095703125,0.001,-38.830861860000006,100.0
10600,-40.80555227,0.07106094807386398,953200,953099,100.0,89,9532,51.11419677734375,0.001,,
,,0.09655764698982239,953500,953399,,,,52.14220428466797,0.001,-41.07878394,100.0
10605,-40.26156587,0.07226968556642532,953600,953499,100.0,89,9536,51.761409759521484,0.001,,
,,0.07393329590559006,954000,953899,,,,51.53717803955078,0.001,-38.54223062,100.0
10609,-40.06373234,,954000,,100.0,89,9540,,,,
10611,-40.06598027,0.07703037559986115,954400,954299,100.0,89,9544,52.27066421508789,0.001,,
,,0.0674193948507309,954500,954399,,,,51.63612365722656,0.001,-39.51527983999999,100.0
10617,-40.04349589,0.08109056204557419,954800,954699,100.0,89,9548,51.74401092529297,0.001,,
,,0.08602867275476456,955000,954899,,,,52.38489532470703,0.001,-40.04801874,100.0
10622,-40.092121590000005,0.10330432653427124,955200,955099,100.0,89,9552,51.61174392700195,0.001,,
,,0.11467961221933365,955500,955399,,,,51.84898376464844,0.001,-39.50621508,100.0
10627,-40.50421667,0.08153457939624786,955600,955499,100.0,89,9556,51.460357666015625,0.001,,
,,0.06589964777231216,956000,955899,,,,51.852325439453125,0.001,-39.94418444,100.0
10632,-40.48789012,,956000,,100.0,89,9560,,,,
10634,-40.52011802,0.0751829594373703,956400,956299,100.0,89,9564,51.87096405029297,0.001,,
,,0.08159981667995453,956500,956399,,,,51.52369689941406,0.001,-43.365141120000004,100.0
10639,-40.554506939999996,0.10289207100868225,956800,956699,100.0,89,9568,52.10823440551758,0.001,,
,,0.071739062666893,957000,956899,,,,51.297035217285156,0.001,-40.57986974000001,100.0
10643,-40.381122420000004,0.08023100346326828,957200,957099,100.0,89,9572,52.13434982299805,0.001,,
,,0.07639778405427933,957500,957399,,,,52.10437774658203,0.001,-40.57304454,100.0
10647,-40.43469892,0.0876578837633133,957600,957499,100.0,89,9576,51.791175842285156,0.001,,
,,0.10739842057228088,958000,957899,,,,51.61775207519531,0.001,-40.6932055,100.0
10652,-40.04115676,,958000,,100.0,89,9580,,,,
10653,-40.21337744,0.12681832909584045,958400,958299,100.0,89,9584,52.14618682861328,0.001,,
,,0.08323805779218674,958500,958399,,,,52.55712127685547,0.001,-40.616716579999995,100.0
10658,-40.44370351,0.06004032492637634,958800,958699,100.0,89,9588,51.55881881713867,0.001,,
,,0.10746307671070099,959000,958899,,,,51.276756286621094,0.001,-40.614709639999994,100.0
10662,-40.52638411,0.12683336436748505,959200,959099,100.0,89,9592,52.61001205444336,0.001,,
,,0.07809656113386154,959500,959399,,,,51.75737762451172,0.001,-40.26442364,100.0
10667,-40.26626784,0.07575564086437225,959600,959499,100.0,89,9596,51.098609924316406,0.001,,
,,0.09027080237865448,960000,959899,,,,51.26997375488281,0.001,-41.29063512,100.0
10671,-39.954305829999996,,960000,,100.0,89,9600,,,,
10673,-40.04669038,0.13151155412197113,960400,960299,100.0,89,9604,52.063087463378906,0.001,,
,,0.14804190397262573,960500,960399,,,,51.45948028564453,0.001,-41.20561024,100.0
10677,-40.08308431,0.07157222926616669,960800,960699,100.0,89,9608,50.8065185546875,0.001,,
,,0.07567653805017471,961000,960899,,,,51.60186004638672,0.001,-40.56728904,100.0
10682,-40.08190928999999,0.07534372806549072,961200,961099,100.0,89,9612,51.8391227722168,0.001,,
,,0.06738623976707458,961500,961399,,,,52.383514404296875,0.001,-41.51171694000001,100.0
10686,-40.07232477,0.1322905570268631,961600,961499,100.0,89,9616,52.19329833984375,0.001,,
,,0.07740527391433716,962000,961899,,,,51.43589782714844,0.001,-41.7490571,100.0
10691,-40.12876071000001,,962000,,100.0,89,9620,,,,
10692,-40.25888155999999,0.09478403627872467,962400,962299,100.0,90,9624,52.17167663574219,0.001,,
,,0.07501424103975296,962500,962399,,,,51.64332962036133,0.001,-42.85922314,100.0
10697,-40.33658108999999,0.07187499850988388,962800,962699,100.0,90,9628,51.63405990600586,0.001,,
,,0.06928868591785431,963000,962899,,,,51.904884338378906,0.001,-41.68934878,100.0
10701,-40.2550132,0.06385418027639389,963200,963099,100.0,90,9632,52.179412841796875,0.001,,
,,0.07206949591636658,963500,963399,,,,51.60163116455078,0.001,-43.56628084,100.0
10704,-40.78599457999999,0.07174484431743622,963600,963499,100.0,90,9636,51.34425354003906,0.001,,
,,0.07153631746768951,964000,963899,,,,52.05619812011719,0.001,-42.69139588,100.0
10708,-41.046331869999996,,964000,,100.0,90,9640,,,,
10709,-41.043708880000004,0.09970155358314514,964400,964299,100.0,90,9644,51.03826904296875,0.001,,
,,0.09975768625736237,964500,964399,,,,51.90856170654297,0.001,-44.9142594,100.0
10713,-41.32230068,0.06626816838979721,964800,964699,100.0,90,9648,52.4462890625,0.001,,
,,0.07553441822528839,965000,964899,,,,51.89609909057617,0.001,-43.74939512000001,100.0
10716,-41.13655286,0.0815047100186348,965200,965099,100.0,90,9652,51.733856201171875,0.001,,
,,0.08089175820350647,965500,965399,,,,51.44923400878906,0.001,-42.27908179999999,100.0
10720,-41.11684364999999,0.07469817250967026,965600,965499,100.0,90,9656,51.38483428955078,0.001,,
,,0.07655683159828186,966000,965899,,,,52.04400634765625,0.001,-42.1638445,100.0
10724,-41.271944590000004,,966000,,100.0,90,9660,,,,
10725,-41.33615250999999,0.056847963482141495,966400,966299,100.0,90,9664,51.69841384887695,0.001,,
,,0.08912307024002075,966500,966399,,,,51.72334289550781,0.001,-42.24550518,100.0
10729,-41.224774460000006,0.07288770377635956,966800,966699,100.0,90,9668,51.53998565673828,0.001,,
,,0.06529361009597778,967000,966899,,,,51.308189392089844,0.001,-40.406043079999996,100.0
10732,-41.11089579,0.07623995840549469,967200,967099,100.0,90,9672,51.64812469482422,0.001,,
,,0.12119025737047195,967500,967399,,,,51.34177017211914,0.001,-38.78205456,100.0
10736,-41.14776305,0.06681041419506073,967600,967499,100.0,90,9676,51.827232360839844,0.001,,
,,0.06195725500583649,968000,967899,,,,51.148677825927734,0.001,-39.590691760000006,100.0
10740,-41.187820220000006,,968000,,100.0,90,9680,,,,
10741,-41.02565968000001,0.05990852415561676,968400,968299,100.0,90,9684,51.633827209472656,0.001,,
,,0.09152448177337646,968500,968399,,,,51.71309280395508,0.001,-40.642499740000005,100.0
10745,-40.86839861,0.07097360491752625,968800,968699,100.0,90,9688,52.18555450439453,0.001,,
,,0.07171157747507095,969000,968899,,,,51.519344329833984,0.001,-39.342055359999996,100.0
10749,-40.752378300000004,0.10284946858882904,969200,969099,100.0,90,9692,51.38804244995117,0.001,,
,,0.06988617777824402,969500,969399,,,,52.1312255859375,0.001,-39.113342319999994,100.0
10752,-40.86061266,0.09202113747596741,969600,969499,100.0,90,9696,51.64593505859375,0.001,,
,,0.07711905986070633,970000,969899,,,,51.405948638916016,0.001,-40.1950671,100.0
10756,-41.04414186000001,,970000,,100.0,90,9700,,,,
10757,-41.047768430000005,0.06294450908899307,970400,970299,100.0,90,9704,51.07795333862305,0.001,,
,,0.08790455758571625,970500,970399,,,,52.140586853027344,0.001,-39.85471132,100.0
10761,-40.86148548,0.06692197918891907,970800,970699,100.0,90,9708,51.8026008605957,0.001,,
,,0.06596886366605759,971000,970899,,,,51.84502410888672,0.001,-40.28239728,100.0
10765,-40.790937209999996,0.07281973212957382,971200,971099,100.0,90,9712,52.20634841918945,0.001,,
,,0.07582949101924896,971500,971399,,,,51.75359344482422,0.001,-40.82542246,100.0
10768,-40.909329459999995,0.06195615977048874,971600,971499,100.0,90,9716,51.707279205322266,0.001,,
,,0.07190507650375366,972000,971899,,,,51.98657989501953,0.001,-39.11871908,100.0
10772,-40.928938159999994,,972000,,100.0,90,9720,,,,
10773,-40.74223155,0.07137375324964523,972400,972299,100.0,90,9724,51.57032775878906,0.001,,
,,0.09093444049358368,972500,972399,,,,52.41606903076172,0.001,-39.633308660000004,100.0
10777,-40.73084862,0.11384035646915436,972800,972699,100.0,90,9728,52.41523361206055,0.001,,
,,0.08953011780977249,973000,972899,,,,51.98452377319336,0.001,-40.2771947,100.0
