time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,872500,,,,0.001,872399,550.8372802734375,-382.3393249511719,9319.91868112,1000.0
,,873000,,,,0.001,872899,137.48464965820312,-383.5660400390625,9319.558461820001,1000.0
1324,69472,873003,9319.90263032,1000.0,12,0.001,872902,621.08935546875,-384.2400817871094,,
,,873500,,,,0.001,873399,573.03369140625,-383.99755859375,9319.54456094,1000.0
,,874000,,,,0.001,873899,176.3185272216797,-380.289306640625,9319.549751620001,1000.0
,,874500,,,,0.001,874399,159.96783447265625,-382.92596435546875,9319.66993804,1000.0
,,875000,,,,0.001,874899,239.62835693359375,-382.98590087890625,9319.51508634,1000.0
,,875500,,,,0.001,875399,173.58816528320312,-379.58905029296875,9319.89716658,1000.0
,,876000,,,,0.001,875899,209.7593231201172,-380.9202880859375,9320.59625766,1000.0
,,876500,,,,0.001,876399,143.80966186523438,-378.5262451171875,9319.448581879999,1000.0
,,877000,,,,0.001,876899,142.40155029296875,-383.3192443847656,9319.843612019999,1000.0
1328,69743,877003,9319.9037306,1000.0,12,0.001,876902,193.93209838867188,-377.6066589355469,,
,,877500,,,,0.001,877399,187.80374145507812,-379.39520263671875,9319.560735579998,1000.0
,,878000,,,,0.001,877899,153.0752716064453,-377.01519775390625,9319.639245659999,1000.0
,,878500,,,,0.001,878399,252.5909881591797,-379.18182373046875,9320.6540318,1000.0
,,879000,,,,0.001,878899,152.4884033203125,-375.13909912109375,9319.78066152,1000.0
,,879500,,,,0.001,879399,135.48550415039062,-374.1034851074219,9320.382394780001,1000.0
,,880000,,,,0.001,879899,124.48097229003906,-377.10162353515625,9319.71754946,1000.0
,,880500,,,,0.001,880399,121.66890716552734,-375.02301025390625,9320.24258308,1000.0
,,881000,,,,0.001,880899,242.14154052734375,-374.4752197265625,9319.87442384,1000.0
1332,70041,881003,9319.90764751,1000.0,12,0.001,880902,144.56863403320312,-372.7906799316406,,
,,881500,,,,0.001,881399,140.21485900878906,-376.4927673339844,9320.82177242,1000.0
,,882000,,,,0.001,881899,244.3726348876953,-377.4685974121094,9320.0352197,1000.0
,,882500,,,,0.001,882399,162.0552978515625,-373.24188232421875,9319.703441279999,1000.0
,,883000,,,,0.001,882899,132.32345581054688,-371.3551025390625,9320.114701320002,1000.0
,,883500,,,,0.001,883399,130.30239868164062,-377.3858642578125,9318.3454112,1000.0
,,884000,,,,0.001,883899,326.54815673828125,-374.12408447265625,9319.89654242,1000.0
,,884500,,,,0.001,884399,324.4051208496094,-372.6817932128906,9318.39288146,1000.0
,,885000,,,,0.001,884899,241.17791748046875,-377.86590576171875,9319.63721058,1000.0
1336,70378,885003,9319.9059153,1000.0,12,0.001,884902,115.09064483642578,-378.3193664550781,,
,,885500,,,,0.001,885399,112.96958923339844,-374.588623046875,9317.81632542,1000.0
,,886000,,,,0.001,885899,184.19337463378906,-373.1666564941406,9318.96009836,1000.0
,,886500,,,,0.001,886399,133.8558349609375,-372.26239013671875,9319.4206635,1000.0
,,887000,,,,0.001,886899,289.60247802734375,-376.0097961425781,9319.500168680002,1000.0
,,887500,,,,0.001,887399,134.69338989257812,-377.7631530761719,9320.68641376,1000.0
,,888000,,,,0.001,887899,117.52194213867188,-378.35064697265625,9319.73447322,1000.0
,,888500,,,,0.001,888399,198.4454803466797,-377.3417663574219,9318.53954408,1000.0
,,889000,,,,0.001,888899,126.81826782226562,-374.00299072265625,9318.455446920001,1000.0
1340,70712,889003,9319.879524080001,1000.0,12,0.001,888902,243.33319091796875,-378.71258544921875,,
,,889500,,,,0.001,889399,110.89868927001953,-376.6904296875,9319.21606386,1000.0
,,890000,,,,0.001,889899,125.08155822753906,-372.11920166015625,9319.4785866,1000.0
,,890500,,,,0.001,890399,112.4216079711914,-379.7081604003906,9319.7850048,1000.0
,,891000,,,,0.001,890899,131.53466796875,-379.8154296875,9319.5418525,1000.0
,,891500,,,,0.001,891399,131.00054931640625,-380.79510498046875,9319.73326472,1000.0
,,892000,,,,0.001,891899,266.9439392089844,-379.80401611328125,9319.419278219999,1000.0
,,892500,,,,0.001,892399,187.64154052734375,-380.28997802734375,9320.024138460001,1000.0
,,893000,,,,0.001,892899,125.71814727783203,-383.76165771484375,9319.792783519999,1000.0
1344,71045,893003,9319.87790693,1000.0,12,0.001,892902,137.01040649414062,-382.86566162109375,,
,,893500,,,,0.001,893399,214.66824340820312,-386.12994384765625,9320.65880674,1000.0
,,894000,,,,0.001,893899,100.89175415039062,-385.31884765625,9319.40335404,1000.0
,,894500,,,,0.001,894399,105.26065063476562,-378.5467529296875,9319.619765620002,1000.0
,,895000,,,,0.001,894899,244.451171875,-386.5339660644531,9319.21408534,1000.0
,,895500,,,,0.001,895399,98.36231994628906,-383.3985595703125,9319.758826939998,1000.0
,,896000,,,,0.001,895899,96.17601013183594,-385.7298583984375,9320.101077239999,1000.0
,,896500,,,,0.001,896399,127.4171371459961,-389.6284484863281,9319.1685923,1000.0
,,897000,,,,0.001,896899,116.6904296875,-383.37884521484375,9318.225599100002,1000.0
1348,71329,897003,9319.8685589,1000.0,12,0.001,896902,119.91532897949219,-387.7481689453125,,
,,897500,,,,0.001,897399,307.66064453125,-382.51507568359375,9320.201263940002,1000.0
,,898000,,,,0.001,897899,132.18264770507812,-383.89068603515625,9319.93053412,1000.0
,,898500,,,,0.001,898399,116.6462173461914,-386.30078125,9318.201563999999,1000.0
,,899000,,,,0.001,898899,381.50640869140625,-388.9981384277344,9319.014540060001,1000.0
,,899500,,,,0.001,899399,116.86952209472656,-383.64312744140625,9319.07492806,1000.0
,,900000,,,,0.001,899899,282.2554931640625,-385.15625,9322.37109788,1000.0
,,900500,,,,0.001,900399,118.67509460449219,-382.0998840332031,9319.231193,1000.0
,,901000,,,,0.001,900899,127.85088348388672,-385.739990234375,9321.67835062,1000.0
1352,71602,901003,9319.85652477,1000.0,12,0.001,900902,131.23818969726562,-386.48602294921875,,
,,901500,,,,0.001,901399,142.44601440429688,-386.4129638671875,9319.799714400002,1000.0
,,902000,,,,0.001,901899,117.55589294433594,-385.21539306640625,9319.3954888,1000.0
,,902500,,,,0.001,902399,132.31326293945312,-386.33660888671875,9320.452101320001,1000.0
,,903000,,,,0.001,902899,133.1201171875,-384.5588073730469,9319.62960694,1000.0
,,903500,,,,0.001,903399,108.69209289550781,-385.4908142089844,9319.66091312,1000.0
,,904000,,,,0.001,903899,109.78010559082031,-387.70611572265625,9320.673064139999,1000.0
,,904500,,,,0.001,904399,98.1048583984375,-383.962646484375,9319.768892240001,1000.0
,,905000,,,,0.001,904899,221.30722045898438,-385.8086853027344,9319.75282292,1000.0
1356,71875,905003,9319.856209270001,1000.0,12,0.001,904902,414.5469665527344,-388.24359130859375,,
,,905500,,,,0.001,905399,168.33035278320312,-385.631591796875,9320.282057659999,1000.0
,,906000,,,,0.001,905899,132.69020080566406,-388.3480224609375,9319.562075959999,1000.0
,,906500,,,,0.001,906399,375.3731994628906,-386.9731750488281,9320.12609526,1000.0
,,907000,,,,0.001,906899,125.97013854980469,-388.23931884765625,9320.102750959999,1000.0
,,907500,,,,0.001,907399,86.32401275634766,-390.97894287109375,9319.3635378,1000.0
,,908000,,,,0.001,907899,90.50175476074219,-388.90283203125,9319.67817652,1000.0
,,908500,,,,0.001,908399,82.11141204833984,-391.4249267578125,9319.256502060001,1000.0
,,909000,,,,0.001,908899,255.19564819335938,-388.6046142578125,9319.65723372,1000.0
1360,72148,909003,9319.84962285,1000.0,12,0.001,908902,118.38835144042969,-391.8929138183594,,
,,909500,,,,0.001,909399,129.93655395507812,-392.1260681152344,9320.07383592,1000.0
,,910000,,,,0.001,909899,105.33600616455078,-393.2181396484375,9319.67511756,1000.0
,,910500,,,,0.001,910399,237.99200439453125,-393.3983459472656,9319.83743246,1000.0
,,911000,,,,0.001,910899,85.78069305419922,-391.70556640625,9319.33425166,1000.0
,,911500,,,,0.001,911399,88.49560546875,-394.59930419921875,9320.347716819999,1000.0
,,912000,,,,0.001,911899,470.4304504394531,-391.90423583984375,9319.59946226,1000.0
,,912500,,,,0.001,912399,121.98062896728516,-395.1754150390625,9319.37256602,1000.0
,,913000,,,,0.001,912899,105.99928283691406,-396.06451416015625,9319.63692782,1000.0
1364,72461,913003,9319.83945875,1000.0,12,0.001,912902,155.4121551513672,-392.6854553222656,,
,,913500,,,,0.001,913399,102.12751007080078,-391.9073791503906,9319.83112624,1000.0
,,914000,,,,0.001,913899,112.70428466796875,-395.9579162597656,9319.3740513,1000.0
,,914500,,,,0.001,914399,119.46763610839844,-396.6373596191406,9320.909369840001,1000.0
,,915000,,,,0.001,914899,171.0782012939453,-394.4443359375,9320.19193986,1000.0
,,915500,,,,0.001,915399,172.81838989257812,-395.18743896484375,9319.480808679999,1000.0
,,916000,,,,0.001,915899,126.6889877319336,-395.06817626953125,9320.39811794,1000.0
,,916500,,,,0.001,916399,180.1182861328125,-394.53729248046875,9320.4199413,1000.0
,,917000,,,,0.001,916899,130.01318359375,-391.28582763671875,9319.591301319999,1000.0
1368,72814,917003,9319.82684204,1000.0,12,0.001,916902,194.97650146484375,-393.1295166015625,,
,,917500,,,,0.001,917399,672.9951171875,-395.4072265625,9321.038461019998,1000.0
,,918000,,,,0.001,917899,212.87796020507812,-394.831787109375,9319.70874788,1000.0
,,918500,,,,0.001,918399,134.60166931152344,-395.6781005859375,9319.48398524,1000.0
,,919000,,,,0.001,918899,106.09735870361328,-397.75042724609375,9319.31170944,1000.0
,,919500,,,,0.001,919399,87.00616455078125,-395.28411865234375,9319.88814194,1000.0
,,920000,,,,0.001,919899,307.444091796875,-393.1825256347656,9319.18122292,1000.0
,,920500,,,,0.001,920399,73.78132629394531,-398.7494812011719,9319.49994034,1000.0
,,921000,,,,0.001,920899,108.7162094116211,-398.8056335449219,9319.20022894,1000.0
1372,73167,921003,9319.82425527,1000.0,12,0.001,920902,86.156494140625,-398.5494079589844,,
,,921500,,,,0.001,921399,146.62196350097656,-399.0337829589844,9319.64954642,1000.0
,,922000,,,,0.001,921899,129.41563415527344,-391.9964294433594,9319.57693432,1000.0
,,922500,,,,0.001,922399,185.24853515625,-396.4897155761719,9319.526755780002,1000.0
,,923000,,,,0.001,922899,117.31724548339844,-399.4159240722656,9319.496732880001,1000.0
,,923500,,,,0.001,923399,111.52442169189453,-395.1050720214844,9319.72035026,1000.0
,,924000,,,,0.001,923899,349.831298828125,-395.50299072265625,9319.44511296,1000.0
,,924500,,,,0.001,924399,367.1311340332031,-394.85321044921875,9319.90409494,1000.0
,,925000,,,,0.001,924899,114.38655853271484,-398.1328430175781,9137.242670239999,980.46
1376,73519,925003,9319.83551293,1000.0,12,0.001,924902,139.15237426757812,-399.11859130859375,,
,,925500,,,,0.001,925399,130.45040893554688,-396.7850646972656,9319.63465482,1000.0
,,926000,,,,0.001,925899,107.35690307617188,-398.363525390625,9319.49705418,1000.0
,,926500,,,,0.001,926399,287.39825439453125,-397.2422180175781,9319.8158233,1000.0
,,927000,,,,0.001,926899,134.22999572753906,-398.6605224609375,9319.784554920001,1000.0
,,927500,,,,0.001,927399,231.17538452148438,-397.0274963378906,9319.22282614,1000.0
,,928000,,,,0.001,927899,104.27826690673828,-396.8150634765625,9140.79041224,980.82
,,928500,,,,0.001,928399,158.6121063232422,-397.166015625,9319.53194084,1000.0
,,929000,,,,0.001,928899,219.82244873046875,-399.67095947265625,9320.32541668,1000.0
1380,73870,929003,9319.82832338,1000.0,12,0.001,928902,188.065673828125,-398.6158142089844,,
,,929500,,,,0.001,929399,312.45947265625,-396.92333984375,9320.6767843,1000.0
,,930000,,,,0.001,929899,142.1129150390625,-400.41796875,9319.93216318,1000.0
,,930500,,,,0.001,930399,118.88742065429688,-399.12359619140625,9319.757838119998,1000.0
,,931000,,,,0.001,930899,229.44537353515625,-393.194580078125,9319.80370678,1000.0
,,931500,,,,0.001,931399,235.01300048828125,-396.67901611328125,9320.1508973,1000.0
,,932000,,,,0.001,931899,186.80088806152344,-396.22906494140625,9319.05402724,1000.0
,,932500,,,,0.001,932399,149.34469604492188,-397.3706970214844,9319.4937401,1000.0
,,933000,,,,0.001,932899,159.99493408203125,-395.3458251953125,9319.61096786,1000.0
1384,74223,933003,9319.8336904,1000.0,12,0.001,932902,392.24249267578125,-397.07196044921875,,
,,933500,,,,0.001,933399,223.9317626953125,-395.80426025390625,9320.12750434,1000.0
,,934000,,,,0.001,933899,374.5858154296875,-396.7421875,9320.3901924,1000.0
,,934500,,,,0.001,934399,130.35696411132812,-395.63482666015625,9319.52535542,1000.0
,,935000,,,,0.001,934899,165.57525634765625,-394.17041015625,9319.799356900001,1000.0
,,935500,,,,0.001,935399,130.57534790039062,-396.6812744140625,9319.39847574,1000.0
,,936000,,,,0.001,935899,91.72113800048828,-394.5397644042969,9319.7498905,1000.0
,,936500,,,,0.001,936399,252.518798828125,-395.1923828125,9320.64572434,1000.0
,,937000,,,,0.001,936899,133.6063232421875,-395.0882568359375,9319.49996842,1000.0
1388,74574,937003,9319.84246237,1000.0,12,0.001,936902,163.15682983398438,-395.85443115234375,,
,,937500,,,,0.001,937399,139.57083129882812,-397.99566650390625,9319.56290534,1000.0
,,938000,,,,0.001,937899,828.13525390625,-394.33160400390625,9319.56348498,1000.0
,,938500,,,,0.001,938399,151.22866821289062,-396.3984375,9319.61736976,1000.0
,,939000,,,,0.001,938899,145.24014282226562,-397.3887939453125,9319.6439812,1000.0
,,939500,,,,0.001,939399,137.85595703125,-394.6429443359375,9319.64802454,1000.0
,,940000,,,,0.001,939899,130.03591918945312,-392.8417053222656,9319.4593528,1000.0
,,940500,,,,0.001,940399,155.33740234375,-393.233154296875,9319.45538888,1000.0
,,941000,,,,0.001,940899,129.94227600097656,-393.23651123046875,9319.52685646,1000.0
1392,74927,941003,9319.85277403,1000.0,12,0.001,940902,135.37353515625,-396.05389404296875,,
,,941500,,,,0.001,941399,150.26651000976562,-389.9984130859375,9320.087237079999,1000.0
,,942000,,,,0.001,941899,167.20748901367188,-392.51318359375,9319.71025948,1000.0
,,942500,,,,0.001,942399,147.50369262695312,-393.3258056640625,9319.8228081,1000.0
,,943000,,,,0.001,942899,146.05023193359375,-393.77801513671875,9320.056557819998,1000.0
,,943500,,,,0.001,943399,122.02583312988281,-388.824951171875,9319.3658734,1000.0
,,944000,,,,0.001,943899,159.83087158203125,-393.9910583496094,9321.46827494,1000.0
,,944500,,,,0.001,944399,437.38372802734375,-387.64166259765625,9319.575760479998,1000.0
,,945000,,,,0.001,944899,131.97317504882812,-391.2579345703125,9319.788835,1000.0
1396,75279,945003,9319.85766777,1000.0,12,0.001,944902,94.56497192382812,-393.952392578125,,
,,945500,,,,0.001,945399,97.82188415527344,-395.36566162109375,9320.21003012,1000.0
,,946000,,,,0.001,945899,86.095458984375,-396.55621337890625,9319.517527420001,1000.0
,,946500,,,,0.001,946399,319.0940856933594,-397.9141540527344,9319.55369566,1000.0
,,947000,,,,0.001,946899,133.11880493164062,-391.83746337890625,9320.831601000002,1000.0
,,947500,,,,0.001,947399,148.67428588867188,-395.04302978515625,9320.333582300002,1000.0
,,948000,,,,0.001,947899,131.97622680664062,-399.84149169921875,9319.70736592,1000.0
,,948500,,,,0.001,948399,153.45205688476562,-397.42547607421875,9319.47227402,1000.0
,,949000,,,,0.001,948899,128.61599731445312,-397.6999816894531,9324.93940584,1000.0
1400,75629,949003,9319.86207429,1000.0,12,0.001,948902,129.28768920898438,-398.26470947265625,,
,,949500,,,,0.001,949399,136.18116760253906,-395.11474609375,9320.351825099999,1000.0
,,950000,,,,0.001,949899,86.98473358154297,-396.4028015136719,9320.309404439999,1000.0
,,950500,,,,0.001,950399,484.2738037109375,-398.2506103515625,9319.66079392,1000.0
,,951000,,,,0.001,950899,102.37934875488281,-390.370361328125,9319.92622608,1000.0
,,951500,,,,0.001,951399,113.54653930664062,-398.313232421875,9319.37749862,1000.0
,,952000,,,,0.001,951899,112.14251708984375,-397.1805419921875,9320.06099262,1000.0
,,952500,,,,0.001,952399,111.68013763427734,-395.71783447265625,9322.65877658,1000.0
,,953000,,,,0.001,952899,119.3057861328125,-397.908203125,9319.59907328,1000.0
1404,75980,953003,9319.869363520002,1000.0,12,0.001,952902,104.71609497070312,-397.9774169921875,,
,,953500,,,,0.001,953399,96.64697265625,-394.5551452636719,9320.863502619999,1000.0
,,954000,,,,0.001,953899,92.42678833007812,-400.72308349609375,9320.188753220002,1000.0
,,954500,,,,0.001,954399,102.59684753417969,-397.53631591796875,9320.6005336,1000.0
,,955000,,,,0.001,954899,133.90011596679688,-397.1734924316406,9319.74237318,1000.0
,,955500,,,,0.001,955399,129.31112670898438,-397.74786376953125,9319.780695540001,1000.0
,,956000,,,,0.001,955899,123.87982940673828,-391.4427185058594,9319.7567437,1000.0
,,956500,,,,0.001,956399,771.9111328125,-397.8096923828125,9319.95962788,1000.0
,,957000,,,,0.001,956899,154.50851440429688,-398.0877990722656,9319.2571543,1000.0
1408,76330,957003,9319.86881088,1000.0,12,0.001,956902,231.61569213867188,-398.1835632324219,,
,,957500,,,,0.001,957399,148.79547119140625,-394.4980773925781,9319.87194946,1000.0
,,958000,,,,0.001,957899,886.2390747070312,-395.6517333984375,9321.68725066,1000.0
,,958500,,,,0.001,958399,126.13214111328125,-398.54339599609375,9320.3265777,1000.0
,,959000,,,,0.001,958899,177.82554626464844,-395.2749328613281,9319.82801828,1000.0
,,959500,,,,0.001,959399,131.82803344726562,-396.442138671875,9319.9121266,1000.0
,,960000,,,,0.001,959899,155.63992309570312,-396.9177551269531,9319.9370793,1000.0
,,960500,,,,0.001,960399,145.46173095703125,-392.2039794921875,9319.61867128,1000.0
,,961000,,,,0.001,960899,122.56707763671875,-392.74029541015625,9319.88818882,1000.0
1412,76683,961003,9319.869294189999,1000.0,12,0.001,960902,109.50743865966797,-396.23651123046875,,
,,961500,,,,0.001,961399,116.34111022949219,-396.531005859375,9320.211114279999,1000.0
,,962000,,,,0.001,961899,152.47445678710938,-393.40826416015625,9319.84522012,1000.0
,,962500,,,,0.001,962399,122.10001373291016,-394.12799072265625,9137.95411514,980.52
,,963000,,,,0.001,962899,146.12258911132812,-394.1246032714844,9319.98550968,1000.0
,,963500,,,,0.001,963399,115.16593933105469,-398.4807434082031,9319.82607512,1000.0
,,964000,,,,0.001,963899,645.3729248046875,-398.04327392578125,9319.727861860001,1000.0
,,964500,,,,0.001,964399,122.24221801757812,-390.5654296875,9320.10407858,1000.0
,,965000,,,,0.001,964899,128.1273193359375,-393.115234375,9320.05728736,1000.0
1416,77035,965003,9319.86841029,1000.0,12,0.001,964902,181.21124267578125,-391.6850280761719,,
,,965500,,,,0.001,965399,123.21439361572266,-393.26611328125,9319.5046154,1000.0
,,966000,,,,0.001,965899,118.00971984863281,-393.08099365234375,9319.82579848,1000.0
,,966500,,,,0.001,966399,119.85626220703125,-390.9815673828125,9320.259180179999,1000.0
,,967000,,,,0.001,966899,147.86595153808594,-395.0595703125,9319.15427388,1000.0
,,967500,,,,0.001,967399,113.79013061523438,-391.81298828125,9320.306904960002,1000.0
