time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
3380,100.0,,,-39.5832864,338000,,70,4800,,,
3384,100.0,51.13782501220703,0.001,-39.83370514,338400,0.0554419681429863,70,4802,338299,,
,,51.353248596191406,0.001,,338500,0.048880401998758316,,,338399,100.0,-40.14841593999999
3388,100.0,50.97138595581055,0.001,-39.56712573,338800,0.050218626856803894,70,4809,338699,,
,,51.48137283325195,0.001,,339000,0.09528569877147675,,,338899,100.0,-40.51860825999999
3392,100.0,51.42182159423828,0.001,-39.76400526999999,339200,0.03923892229795456,70,4815,339099,,
,,50.82605743408203,0.001,,339500,0.05306372046470642,,,339399,100.0,-39.0966186
3396,100.0,50.97887420654297,0.001,-39.83812114,339600,0.04671662300825119,70,4822,339499,,
,,51.305912017822266,0.001,,340000,0.06128459423780441,,,339899,100.0,-40.18057118
3400,100.0,,,-39.96579302,340000,,70,4829,,,
3404,100.0,50.19947814941406,0.001,-40.02586709,340400,0.03753224015235901,70,4831,340299,,
,,50.632720947265625,0.001,,340500,0.05224786698818207,,,340399,100.0,-40.993984
3408,100.0,50.51688766479492,0.001,-40.2324713,340800,0.04332470893859863,70,4837,340699,,
,,51.253055572509766,0.001,,341000,0.03760697320103645,,,340899,100.0,-40.493793499999995
3412,100.0,50.61973190307617,0.001,-39.97339459,341200,0.044849347323179245,70,4844,341099,,
,,51.38229751586914,0.001,,341500,0.05443574860692024,,,341399,100.0,-41.17251246
3416,100.0,51.53205871582031,0.001,-40.16878377,341600,0.05622279644012451,70,4850,341499,,
,,50.99669647216797,0.001,,342000,0.10582759976387024,,,341899,100.0,-40.42655648
3420,100.0,,,-40.25297944,342000,,70,4857,,,
3424,100.0,50.680747985839844,0.001,-40.385667989999995,342400,0.05471077561378479,70,4859,342299,,
,,50.87272262573242,0.001,,342500,0.03507853299379349,,,342399,100.0,-39.51450294
3428,100.0,50.50025939941406,0.001,-40.43086921,342800,0.05261952430009842,70,4866,342699,,
,,50.78589630126953,0.001,,343000,0.06894496828317642,,,342899,100.0,-39.15521016
3432,100.0,50.27278137207031,0.001,-40.36991909999999,343200,0.10359872132539749,70,4872,343099,,
,,51.1878662109375,0.001,,343500,0.05603906512260437,,,343399,100.0,-39.22988230000001
3436,100.0,51.50633239746094,0.001,-40.30382964,343600,0.05574677884578705,70,4879,343499,,
,,50.680641174316406,0.001,,344000,0.035532254725694656,,,343899,100.0,-39.243471
3440,100.0,,,-40.29967508000001,344000,,70,4885,,,
3444,100.0,50.429046630859375,0.001,-40.36291424,344400,0.059058841317892075,70,4888,344299,,
,,51.015716552734375,0.001,,344500,0.06093117594718933,,,344399,100.0,-40.615101179999996
3448,100.0,50.60713195800781,0.001,-40.25015002,344800,0.0419936440885067,70,4894,344699,,
,,50.56536865234375,0.001,,345000,0.06731459498405457,,,344899,100.0,-39.50577954
3452,100.0,50.71240997314453,0.001,-40.05822786,345200,0.054198071360588074,70,4900,345099,,
,,50.23225784301758,0.001,,345500,0.09040084481239319,,,345399,100.0,-39.952173359999996
3456,100.0,50.924800872802734,0.001,-40.083163760000005,345600,0.058795005083084106,70,4907,345499,,
,,50.43057632446289,0.001,,346000,0.06701239943504333,,,345899,100.0,-39.8105841
3460,100.0,,,-39.794452080000006,346000,,70,4914,,,
3464,100.0,50.66038513183594,0.001,-40.008094709999995,346400,0.06302438676357269,70,4916,346299,,
,,50.16297149658203,0.001,,346500,0.049935951828956604,,,346399,100.0,-40.218264659999996
3468,100.0,50.93828201293945,0.001,-39.85435839,346800,0.04149928689002991,70,4922,346699,,
,,50.103389739990234,0.001,,347000,0.07079530507326126,,,346899,100.0,-39.28186392
3472,100.0,50.31047439575195,0.001,-39.892018480000004,347200,0.05513681098818779,70,4929,347099,,
,,50.719085693359375,0.001,,347500,0.06996632367372513,,,347399,100.0,-39.32998052
3476,100.0,50.750972747802734,0.001,-39.89078922,347600,0.05877874791622162,70,4935,347499,,
,,50.17328643798828,0.001,,348000,0.04917380213737488,,,347899,100.0,-40.272333919999994
3480,100.0,,,-39.775913450000004,348000,,70,4942,,,
3484,100.0,50.7956428527832,0.001,-39.468238930000005,348400,0.07226327061653137,70,4944,348299,,
,,50.39529037475586,0.001,,348500,0.06386864185333252,,,348399,100.0,-40.04742418
3488,100.0,50.60040283203125,0.001,-39.75778529,348800,0.07280290126800537,70,4951,348699,,
,,50.162513732910156,0.001,,349000,0.04137781262397766,,,348899,100.0,-41.32416112
3492,100.0,50.7521858215332,0.001,-39.69583276,349200,0.06590306758880615,70,4957,349099,,
,,50.55252456665039,0.001,,349500,0.078361876308918,,,349399,100.0,-40.33148172
3496,100.0,50.84366226196289,0.001,-39.76571589,349600,0.0654313713312149,70,4964,349499,,
,,50.40423583984375,0.001,,350000,0.12756657600402832,,,349899,100.0,-43.537567679999995
3500,100.0,,,-39.699798369999996,350000,,70,4970,,,
3504,100.0,50.16150665283203,0.001,-39.58555574000001,350400,0.06803610920906067,70,4973,350299,,
,,50.46257781982422,0.001,,350500,0.05531667172908783,,,350399,100.0,-38.89734800000001
3508,100.0,50.5594482421875,0.001,-39.18910899,350800,0.04605498164892197,70,4979,350699,,
,,50.57590866088867,0.001,,351000,0.05028802901506424,,,350899,100.0,-40.72029806
3512,100.0,50.64240646362305,0.001,-38.81750823,351200,0.061484068632125854,70,4986,351099,,
,,50.05508041381836,0.001,,351500,0.05203720182180405,,,351399,100.0,-42.16039854
3516,100.0,50.542781829833984,0.001,-38.74254746,351600,0.05112312734127045,70,4992,351499,,
,,50.762020111083984,0.001,,352000,0.06011638045310974,,,351899,100.0,-39.57964984
3520,100.0,,,-38.622320980000005,352000,,70,4999,,,
3524,100.0,50.46384811401367,0.001,-38.52751601,352400,0.11614899337291718,70,5001,352299,,
,,50.13505172729492,0.001,,352500,0.05252501368522644,,,352399,100.0,-41.02683527999999
3528,100.0,50.13751983642578,0.001,-38.68375133000001,352800,0.04851405695080757,70,5008,352699,,
,,51.1666259765625,0.001,,353000,0.06883661448955536,,,352899,100.0,-40.984984440000005
3532,100.0,50.147247314453125,0.001,-38.934984400000005,353200,0.048305779695510864,70,5014,353099,,
,,50.932979583740234,0.001,,353500,0.0637289434671402,,,353399,100.0,-40.602575040000005
3536,100.0,50.84909439086914,0.001,-39.077446380000005,353600,0.08035494387149811,70,5021,353499,,
,,50.823524475097656,0.001,,354000,0.05480651557445526,,,353899,100.0,-41.26624566
3540,100.0,,,-38.95203871,354000,,70,5027,,,
3544,100.0,50.46868133544922,0.001,-39.017782770000004,354400,0.05271591246128082,70,5030,354299,,
,,50.309783935546875,0.001,,354500,0.057286374270915985,,,354399,100.0,-42.24560747999999
3548,100.0,50.554107666015625,0.001,-38.94980396,354800,0.0511787086725235,70,5036,354699,,
,,50.71998596191406,0.001,,355000,0.06696230918169022,,,354899,100.0,-39.91031382
3552,100.0,50.39287567138672,0.001,-39.09016437,355200,0.06586496531963348,70,5043,355099,,
,,50.697547912597656,0.001,,355500,0.05941328406333923,,,355399,100.0,-42.91716066
3556,100.0,50.388553619384766,0.001,-39.12101694,355600,0.06423446536064148,70,5049,355499,,
,,50.567501068115234,0.001,,356000,0.05194652080535889,,,355899,100.0,-42.68428008000001
3560,100.0,,,-39.48522483,356000,,70,5056,,,
3564,100.0,51.13199996948242,0.001,-39.40999513,356400,0.05201182886958122,70,5058,356299,,
,,50.404048919677734,0.001,,356500,0.05885627493262291,,,356399,100.0,-44.22870476
3568,100.0,50.717796325683594,0.001,-39.74756077,356800,0.06286752223968506,70,5065,356699,,
,,50.38043975830078,0.001,,357000,0.0590108260512352,,,356899,100.0,-41.91127141999999
3572,100.0,50.26289749145508,0.001,-39.671106949999995,357200,0.06255773454904556,70,5071,357099,,
,,50.32545471191406,0.001,,357500,0.07042728364467621,,,357399,100.0,-43.44645576
3576,100.0,50.71479797363281,0.001,-39.95227972,357600,0.046209633350372314,70,5078,357499,,
,,51.421295166015625,0.001,,358000,0.09524982422590256,,,357899,100.0,-41.06927194
3580,100.0,,,-39.9715286,358000,,70,5084,,,
3584,100.0,50.07209777832031,0.001,-40.012488829999995,358400,0.054599616676568985,70,5087,358299,,
,,50.39984893798828,0.001,,358500,0.04975935071706772,,,358399,100.0,-40.588908599999996
3588,100.0,50.979042053222656,0.001,-40.29093117,358800,0.14456048607826233,70,5093,358699,,
,,50.89056396484375,0.001,,359000,0.057319801300764084,,,358899,100.0,-42.74969238
3592,100.0,50.41664505004883,0.001,-40.245550810000005,359200,0.06046752631664276,70,5100,359099,,
,,51.08330535888672,0.001,,359500,0.04909592866897583,,,359399,100.0,-38.0060068
3596,100.0,50.664207458496094,0.001,-40.03807765,359600,0.05733172595500946,70,5106,359499,,
,,50.734397888183594,0.001,,360000,0.05532429739832878,,,359899,100.0,-41.03903364000001
3600,100.0,,,-39.99687253,360000,,70,5113,,,
3604,100.0,51.190467834472656,0.001,-40.06776721999999,360400,0.09148013591766357,70,5115,360299,,
,,50.31068420410156,0.001,,360500,0.048498742282390594,,,360399,100.0,-39.47696614
3608,100.0,49.98668670654297,0.001,-40.28026973000001,360800,0.08745592832565308,70,5122,360699,,
,,50.653228759765625,0.001,,361000,0.15305645763874054,,,360899,100.0,-41.62764446
3612,100.0,50.627464294433594,0.001,-40.462144,361200,0.06658445298671722,70,5129,361099,,
,,50.55344772338867,0.001,,361500,0.05179011821746826,,,361399,100.0,-41.16541864
3616,100.0,50.31639862060547,0.001,-40.43353623,361600,0.0458870530128479,70,5135,361499,,
,,50.18960189819336,0.001,,362000,0.05376002565026283,,,361899,100.0,-41.087088060000006
3620,100.0,,,-40.48662351,362000,,70,5142,,,
3624,100.0,50.51116180419922,0.001,-40.62089185,362400,0.039942093193531036,70,5144,362299,,
,,50.6490478515625,0.001,,362500,0.050794295966625214,,,362399,100.0,-40.65901034
3628,100.0,50.77984619140625,0.001,-40.60436127,362800,0.0662892758846283,70,5151,362699,,
,,50.48058319091797,0.001,,363000,0.07217636704444885,,,362899,100.0,-41.84738668
3632,100.0,49.979034423828125,0.001,-40.559995550000004,363200,0.06086510047316551,70,5157,363099,,
,,50.586639404296875,0.001,,363500,0.07939521223306656,,,363399,100.0,-41.771567319999996
3636,100.0,50.27552795410156,0.001,-40.572420859999994,363600,0.06057031825184822,70,5164,363499,,
,,50.008636474609375,0.001,,364000,0.06428893655538559,,,363899,100.0,-40.287288
3640,100.0,,,-40.78016766,364000,,70,5170,,,
3644,100.0,50.758209228515625,0.001,-40.6263851,364400,0.08726689219474792,70,5173,364299,,
,,50.37713623046875,0.001,,364500,0.09677768498659134,,,364399,100.0,-40.33699056
3648,100.0,50.13046646118164,0.001,-40.74256328,364800,0.08155007660388947,70,5179,364699,,
,,50.56142044067383,0.001,,365000,0.05561153590679169,,,364899,100.0,-39.33880816
3652,100.0,50.00059509277344,0.001,-40.84562568,365200,0.10076406598091125,70,5186,365099,,
,,50.37632751464844,0.001,,365500,0.05823946371674538,,,365399,100.0,-38.96146806
3656,100.0,49.487117767333984,0.001,-40.776168219999995,365600,0.06832331418991089,70,5192,365499,,
,,50.9688835144043,0.001,,366000,0.07940296828746796,,,365899,100.0,-40.03072821999999
3660,100.0,,,-40.51349774,366000,,70,5199,,,
3664,100.0,49.813480377197266,0.001,-40.56201392,366400,0.05880240723490715,70,5201,366299,,
,,50.711143493652344,0.001,,366500,0.07203592360019684,,,366399,100.0,-40.6665271
3668,100.0,50.47568130493164,0.001,-40.51830791,366800,0.09933371841907501,70,5208,366699,,
,,50.13446044921875,0.001,,367000,0.1178722083568573,,,366899,100.0,-39.98004744
3672,100.0,50.239009857177734,0.001,-40.595306550000004,367200,0.055827826261520386,70,5214,367099,,
,,49.87854766845703,0.001,,367500,0.11102313548326492,,,367399,100.0,-40.0703035
3676,100.0,50.559898376464844,0.001,-40.38497903000001,367600,0.06135521084070206,70,5221,367499,,
,,50.02922058105469,0.001,,368000,0.06809578835964203,,,367899,100.0,-39.9173215
3680,100.0,,,-40.315309490000004,368000,,70,5227,,,
3684,100.0,50.858924865722656,0.001,-40.399801,368400,0.08037222921848297,70,5230,368299,,
,,50.06208801269531,0.001,,368500,0.060102902352809906,,,368399,100.0,-42.14632412
3688,100.0,50.17901611328125,0.001,-40.09790611,368800,0.06713522225618362,70,5236,368699,,
,,50.15514373779297,0.001,,369000,0.06413391977548599,,,368899,100.0,-38.977550820000005
3692,100.0,50.23011779785156,0.001,-40.11996933,369200,0.06858943402767181,70,5243,369099,,
,,50.497764587402344,0.001,,369500,0.05529645457863808,,,369399,100.0,-39.978172220000005
3696,100.0,50.56390380859375,0.001,-40.34390348,369600,0.054494086652994156,70,5249,369499,,
,,50.078582763671875,0.001,,370000,0.09550894796848297,,,369899,100.0,-40.83181572
3700,100.0,,,-40.166629660000005,370000,,70,5256,,,
3704,100.0,51.12884521484375,0.001,-40.248261080000006,370400,0.05903947353363037,70,5258,370299,,
,,50.59819793701172,0.001,,370500,0.1080494299530983,,,370399,100.0,-39.61764756
3708,100.0,50.746002197265625,0.001,-40.11449682000001,370800,0.07070577144622803,70,5265,370699,,
,,50.61585998535156,0.001,,371000,0.05886779725551605,,,370899,100.0,-43.62988883999999
3712,100.0,49.91326141357422,0.001,-40.23320231,371200,0.08451057970523834,70,5271,371099,,
,,50.61152648925781,0.001,,371500,0.055737607181072235,,,371399,100.0,-39.83878841999999
3716,100.0,50.20411682128906,0.001,-40.28596074000001,371600,0.04720379412174225,70,5278,371499,,
,,50.723167419433594,0.001,,372000,0.06650940328836441,,,371899,100.0,-42.832295640000005
3720,100.0,,,-40.34785483,372000,,70,5284,,,
3724,100.0,50.69812774658203,0.001,-40.3013986,372400,0.07033884525299072,70,5287,372299,,
,,50.6124382019043,0.001,,372500,0.08864078670740128,,,372399,100.0,-39.60109744
3728,100.0,49.855926513671875,0.001,-40.285007060000005,372800,0.0463307648897171,70,5293,372699,,
,,49.84558868408203,0.001,,373000,0.06146626174449921,,,372899,100.0,-40.04200154
3732,100.0,50.823768615722656,0.001,-40.08926599,373200,0.09272155165672302,70,5300,373099,,
,,50.21173858642578,0.001,,373500,0.057062625885009766,,,373399,100.0,-40.549044540000004
3736,100.0,50.92034149169922,0.001,-40.081025219999994,373600,0.050959862768650055,70,5306,373499,,
,,50.4334831237793,0.001,,374000,0.04458623751997948,,,373899,100.0,-41.66401424000001
3740,100.0,,,-40.246064510000004,374000,,70,5313,,,
3744,100.0,50.153465270996094,0.001,-40.501760170000004,374400,0.08921999484300613,70,5315,374299,,
,,50.00187683105469,0.001,,374500,0.05054217576980591,,,374399,100.0,-40.08155729999999
3748,100.0,50.72496032714844,0.001,-40.46705805,374800,0.061277806758880615,70,5322,374699,,
,,50.555747985839844,0.001,,375000,0.05125635489821434,,,374899,100.0,-39.51365252
3752,100.0,50.509090423583984,0.001,-40.40372846,375200,0.07855318486690521,70,5328,375099,,
,,50.77992630004883,0.001,,375500,0.06867220997810364,,,375399,100.0,-41.66431292
3756,100.0,50.728309631347656,0.001,-40.30419251,375600,0.03872361034154892,70,5335,375499,,
,,50.71648025512695,0.001,,376000,0.04366876929998398,,,375899,100.0,-41.03599304
3760,100.0,,,-40.49490697,376000,,70,5341,,,
3764,100.0,50.149818420410156,0.001,-40.29829096,376400,0.04418443143367767,70,5344,376299,,
,,50.2672233581543,0.001,,376500,0.04908675700426102,,,376399,100.0,-40.51037006
3768,100.0,50.719383239746094,0.001,-39.98514869,376800,0.05544157326221466,70,5350,376699,,
,,50.68379592895508,0.001,,377000,0.04800344631075859,,,376899,100.0,-39.05466816
3772,100.0,50.32339096069336,0.001,-39.93485641,377200,0.04498136043548584,70,5356,377099,,
,,50.266151428222656,0.001,,377500,0.08482891321182251,,,377399,100.0,-39.650564
3776,100.0,50.643470764160156,0.001,-39.891432290000004,377600,0.049480609595775604,70,5363,377499,,
,,50.54825210571289,0.001,,378000,0.04624732956290245,,,377899,100.0,-44.013362099999995
3780,100.0,,,-39.68655637,378000,,70,5369,,,
3784,100.0,50.463253021240234,0.001,-39.8120044,378400,0.04541487991809845,70,5372,378299,,
,,50.651893615722656,0.001,,378500,0.07729911804199219,,,378399,100.0,-38.29610366
3788,100.0,50.022499084472656,0.001,-39.82307742,378800,0.04485329985618591,70,5379,378699,,
,,50.661014556884766,0.001,,379000,0.054531317204236984,,,378899,100.0,-38.365744060000004
3792,100.0,50.482093811035156,0.001,-39.73003753999999,379200,0.03862651437520981,70,5385,379099,,
,,51.198936462402344,0.001,,379500,0.05370378866791725,,,379399,100.0,-38.82701899999999
3796,100.0,50.40434265136719,0.001,-39.62502547,379600,0.09976315498352051,70,5391,379499,,
,,50.02687072753906,0.001,,380000,0.07855754345655441,,,379899,100.0,-38.88864352
3800,100.0,,,-39.71047572,380000,,70,5398,,,
3804,100.0,50.329612731933594,0.001,-39.64139505,380400,0.061635084450244904,70,5401,380299,,
,,50.16493606567383,0.001,,380500,0.0540308877825737,,,380399,100.0,-38.81325534
3808,100.0,50.59687805175781,0.001,-39.48067703,380800,0.06741808354854584,70,5407,380699,,
,,50.58229064941406,0.001,,381000,0.04570629447698593,,,380899,100.0,-39.53855125999999
3812,100.0,51.301300048828125,0.001,-39.40444128000001,381200,0.05516638606786728,70,5414,381099,,
,,50.222015380859375,0.001,,381500,0.0406147763133049,,,381399,100.0,-38.20635962
3816,100.0,50.62998580932617,0.001,-39.35098377,381600,0.046648915857076645,70,5420,381499,,
,,50.447540283203125,0.001,,382000,0.051035985350608826,,,381899,100.0,-39.0414808
3820,100.0,,,-39.16632893999999,382000,,70,5426,,,
3824,100.0,50.648712158203125,0.001,-39.15405582,382400,0.07311390340328217,70,5429,382299,,
,,49.981101989746094,0.001,,382500,0.0755096971988678,,,382399,100.0,-39.06211074
3828,100.0,50.58243942260742,0.001,-38.888571670000005,382800,0.06177470088005066,70,5435,382699,,
,,50.913387298583984,0.001,,383000,0.07490865141153336,,,382899,100.0,-38.78263082
3832,100.0,50.41219711303711,0.001,-38.91644316,383200,0.09220001101493835,70,5442,383099,,
,,49.98185348510742,0.001,,383500,0.0937994047999382,,,383399,100.0,-38.760738180000004
3836,100.0,49.943634033203125,0.001,-38.91885285,383600,0.06026110798120499,70,5448,383499,,
,,50.55580139160156,0.001,,384000,0.0686906948685646,,,383899,100.0,-38.98306344
3840,100.0,,,-38.653583620000006,384000,,70,5455,,,
3844,100.0,50.01033401489258,0.001,-38.334505500000006,384400,0.05848835036158562,70,5457,384299,,
,,50.2484130859375,0.001,,384500,0.05118104815483093,,,384399,100.0,-39.6139157
3848,100.0,50.67270278930664,0.001,-38.2759694,384800,0.05444420129060745,70,5464,384699,,
,,50.983253479003906,0.001,,385000,0.05515551194548607,,,384899,100.0,-39.068776060000005
3852,100.0,50.550315856933594,0.001,-38.22926596,385200,0.060622438788414,70,5470,385099,,
,,50.29817199707031,0.001,,385500,0.061558328568935394,,,385399,100.0,-39.519282239999995
3856,100.0,50.700279235839844,0.001,-38.40566706,385600,0.06607480347156525,70,5476,385499,,
,,50.572242736816406,0.001,,386000,0.055578846484422684,,,385899,100.0,-39.178299319999994
