time/episodes,train/critic_loss,train/ent_coef_loss,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/ent_coef,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
12732,0.022681741043925285,-0.22552666068077087,36,0.0003,100.0,1273200,34882,19.900985717773438,1273099,0.007172842510044575,-28.013312959999997,,
,0.033590808510780334,1.826765537261963,,0.0003,,1273500,,19.386394500732422,1273399,0.007483623921871185,,100.0,-23.983600020000004
12736,0.02485644817352295,0.19114530086517334,36,0.0003,100.0,1273600,34894,20.243267059326172,1273499,0.007656231988221407,-27.607404600000006,,
,0.036162786185741425,-0.43701571226119995,,0.0003,,1274000,,20.256284713745117,1273899,0.007559082470834255,,100.0,-24.82940818
12740,,,36,,100.0,1274000,34907,,,,-27.420027649999998,,
12744,0.02459254115819931,-0.43256011605262756,36,0.0003,100.0,1274400,34912,20.03609848022461,1274299,0.0073421187698841095,-27.20017605,,
,0.022523699328303337,-0.04021650552749634,,0.0003,,1274500,,20.234416961669922,1274399,0.0074214390479028225,,100.0,-23.11129574
12748,0.01658417470753193,-0.27359169721603394,36,0.0003,100.0,1274800,34924,20.343021392822266,1274699,0.00755382189527154,-26.881109360000004,,
,0.021886248141527176,0.13260574638843536,,0.0003,,1275000,,20.494422912597656,1274899,0.007741983514279127,,100.0,-23.17590024
12752,0.019126765429973602,0.22692669928073883,36,0.0003,100.0,1275200,34937,20.29385757446289,1275099,0.007620577700436115,-26.65475385,,
,0.02723826840519905,1.6000936031341553,,0.0003,,1275500,,20.205007553100586,1275399,0.007441140711307526,,100.0,-25.056736580000003
12756,0.02190956100821495,-1.0664634704589844,36,0.0003,100.0,1275600,34949,20.411914825439453,1275499,0.007491596508771181,-26.793305889999992,,
,0.030828045681118965,0.9022197723388672,,0.0003,,1276000,,20.287593841552734,1275899,0.00725513743236661,,100.0,-26.121439499999997
12760,,,36,,100.0,1276000,34962,,,,-26.703492809999993,,
12764,0.012627793475985527,-0.12110204249620438,36,0.0003,100.0,1276400,34967,20.155136108398438,1276299,0.007337918505072594,-26.61491175,,
,0.02368280291557312,1.0782164335250854,,0.0003,,1276500,,20.04302215576172,1276399,0.007281842175871134,,100.0,-22.7278709
12768,0.020035309717059135,0.47001078724861145,36,0.0003,100.0,1276800,34980,20.089759826660156,1276699,0.007391772232949734,-26.451292689999995,,
,0.016392730176448822,-0.5925624370574951,,0.0003,,1277000,,19.960590362548828,1276899,0.007369684986770153,,100.0,-22.71796942
12772,0.024853169918060303,-0.7038373947143555,36,0.0003,100.0,1277200,34993,20.420848846435547,1277099,0.007288105320185423,-26.45499893,,
,0.018093785271048546,-0.9925159215927124,,0.0003,,1277500,,19.987979888916016,1277399,0.007275331299751997,,100.0,-22.66202516
12776,0.01909318007528782,-0.8198404908180237,36,0.0003,100.0,1277600,35005,20.137739181518555,1277499,0.00709640234708786,-26.438295660000005,,
,0.02171655371785164,0.28899213671684265,,0.0003,,1278000,,20.470718383789062,1277899,0.007178234867751598,,100.0,-23.127683160000007
12780,,,36,,100.0,1278000,35017,,,,-25.95940933,,
12784,0.01403411477804184,-1.316854476928711,36,0.0003,100.0,1278400,35023,20.450286865234375,1278299,0.007098009809851646,-25.59135479,,
,0.01679524965584278,-0.5732200145721436,,0.0003,,1278500,,20.277191162109375,1278399,0.006999043747782707,,100.0,-25.187830560000002
12788,0.028749462217092514,-0.4373609721660614,36,0.0003,100.0,1278800,35035,20.779834747314453,1278699,0.007290200795978308,-25.494284009999998,,
,0.03006817400455475,-0.7981729507446289,,0.0003,,1279000,,20.146148681640625,1278899,0.006971421185880899,,100.0,-22.251604080000003
12792,0.024126116186380386,-0.03861096501350403,36,0.0003,100.0,1279200,35048,20.460098266601562,1279099,0.006809701211750507,-25.489265589999995,,
,0.01604241505265236,0.025237977504730225,,0.0003,,1279500,,20.042449951171875,1279399,0.006924921181052923,,100.0,-22.4603926
12796,0.018843235448002815,0.23094330728054047,36,0.0003,100.0,1279600,35060,20.07489013671875,1279499,0.00696193054318428,-25.53742465,,
,0.025523539632558823,0.32659265398979187,,0.0003,,1280000,,20.303539276123047,1279899,0.007148704957216978,,100.0,-22.9498443
12800,,,36,,100.0,1280000,35073,,,,-25.58064206,,
12804,0.012593220919370651,-0.5178650617599487,36,0.0003,100.0,1280400,35078,20.19462013244629,1280299,0.007178050000220537,-25.361338830000005,,
,0.01981237903237343,1.5057027339935303,,0.0003,,1280500,,20.11359405517578,1280399,0.007190735079348087,,100.0,-22.669699520000005
12808,0.017242012545466423,-0.4969797134399414,36,0.0003,100.0,1280800,35090,20.463144302368164,1280699,0.007316211238503456,-25.16050984,,
,0.02375197783112526,-1.511495590209961,,0.0003,,1281000,,20.690406799316406,1280899,0.00703847873955965,,100.0,-22.79413622
12812,0.020437419414520264,0.6415083408355713,36,0.0003,100.0,1281200,35103,20.479001998901367,1281099,0.007224568165838718,-25.099861240000006,,
,0.011517337523400784,-0.187107652425766,,0.0003,,1281500,,20.085086822509766,1281399,0.007395043503493071,,100.0,-22.244143619999996
12816,0.024423498660326004,-0.5529792308807373,36,0.0003,100.0,1281600,35116,20.069005966186523,1281499,0.007290899753570557,-25.118805380000005,,
,0.03635533154010773,-1.8152772188186646,,0.0003,,1282000,,20.417560577392578,1281899,0.007226790301501751,,100.0,-23.333699240000005
12820,,,36,,100.0,1282000,35128,,,,-25.244442499999995,,
12824,0.01644056849181652,0.40168899297714233,36,0.0003,100.0,1282400,35133,19.891345977783203,1282299,0.0071372948586940765,-25.536842290000003,,
,0.02574634924530983,-0.044884830713272095,,0.0003,,1282500,,20.053133010864258,1282399,0.007239099591970444,,100.0,-22.6938421
12828,0.01564282551407814,-0.0677500069141388,36,0.0003,100.0,1282800,35146,20.393505096435547,1282699,0.00704274233430624,-25.540850749999993,,
,0.01827104762196541,-0.969096839427948,,0.0003,,1283000,,20.162952423095703,1282899,0.006918663624674082,,100.0,-24.152133640000002
12832,0.017855243757367134,0.9454603791236877,36,0.0003,100.0,1283200,35158,20.31145668029785,1283099,0.0070799728855490685,-25.639432570000004,,
,0.016342604532837868,-0.21877485513687134,,0.0003,,1283500,,19.80396270751953,1283399,0.0072916788049042225,,100.0,-23.912094999999994
12836,0.02750278078019619,-0.5383168458938599,36,0.0003,100.0,1283600,35170,19.71411895751953,1283499,0.007282689213752747,-25.777182770000003,,
,0.02153174951672554,-0.5300356149673462,,0.0003,,1284000,,20.116207122802734,1283899,0.007436579093337059,,100.0,-22.984128639999998
12840,,,36,,100.0,1284000,35183,,,,-25.756387059999998,,
12844,0.01984625682234764,-0.7547301054000854,36,0.0003,100.0,1284400,35188,20.283586502075195,1284299,0.007512330077588558,-25.66871631,,
,0.012573439627885818,-1.1345515251159668,,0.0003,,1284500,,19.908428192138672,1284399,0.007439526729285717,,100.0,-22.601230020000003
12848,0.021094731986522675,-0.29230570793151855,36,0.0003,100.0,1284800,35200,20.012102127075195,1284699,0.007491814438253641,-25.646890090000003,,
,0.027504049241542816,1.1490556001663208,,0.0003,,1285000,,20.071063995361328,1284899,0.007340827025473118,,100.0,-22.72871854
12852,0.03481532633304596,-0.29865163564682007,36,0.0003,100.0,1285200,35213,20.34943389892578,1285099,0.0074374196119606495,-25.566524930000003,,
,0.01837337389588356,-0.7585693597793579,,0.0003,,1285500,,20.029804229736328,1285399,0.007407102733850479,,100.0,-25.194091000000004
12856,0.015897812321782112,-1.0697702169418335,36,0.0003,100.0,1285600,35225,19.799482345581055,1285499,0.007365774363279343,-25.28808978,,
,0.01686805486679077,-0.027653515338897705,,0.0003,,1286000,,19.716930389404297,1285899,0.007356886751949787,,100.0,-21.9859636
12860,,,36,,100.0,1286000,35238,,,,-25.25124606,,
12864,0.03491515666246414,-0.0009202063083648682,36,0.0003,100.0,1286400,35243,20.372066497802734,1286299,0.007384015247225761,-24.993765749999998,,
,0.01708393171429634,-0.5898268818855286,,0.0003,,1286500,,20.138731002807617,1286399,0.007242780644446611,,100.0,-22.609839099999995
12868,0.031109904870390892,-0.0884670615196228,36,0.0003,100.0,1286800,35256,20.060317993164062,1286699,0.0073533267714083195,-24.963651640000002,,
,0.025780385360121727,0.023917794227600098,,0.0003,,1287000,,20.147663116455078,1286899,0.007463389541953802,,100.0,-21.871964100000003
12872,0.056999705731868744,0.8077296614646912,36,0.0003,100.0,1287200,35268,20.269359588623047,1287099,0.007518117316067219,-24.847016519999993,,
,0.020251210778951645,-0.014378994703292847,,0.0003,,1287500,,20.093585968017578,1287399,0.007573921699076891,,100.0,-41.365893359999994
12876,0.025667116045951843,1.3084468841552734,36,0.0003,100.0,1287600,35281,20.309131622314453,1287499,0.007599088829010725,-24.80121944,,
,0.021109025925397873,-0.9757275581359863,,0.0003,,1288000,,19.822223663330078,1287899,0.007840482518076897,,100.0,-71.59821902
12880,,,36,,100.0,1288000,35293,,,,-26.186478089999994,,
12884,0.037185829132795334,-0.5463913083076477,36,0.0003,100.0,1288400,35298,20.072786331176758,1288299,0.00785753782838583,-31.032224369999998,,
,0.054367080330848694,0.06317873299121857,,0.0003,,1288500,,19.953174591064453,1288399,0.007940472103655338,,100.0,-110.15072728000001
12888,0.0370897576212883,0.3072318434715271,36,0.0003,100.0,1288800,35311,20.035572052001953,1288699,0.007828867062926292,-35.40039961,,
,0.03409183770418167,1.0751605033874512,,0.0003,,1289000,,19.518482208251953,1288899,0.007990940473973751,,100.0,-81.51827184000001
12892,0.030222341418266296,0.6340587735176086,36,0.0003,100.0,1289200,35323,19.671524047851562,1289099,0.008091865107417107,-39.398468030000004,,
,0.05017027258872986,1.5588197708129883,,0.0003,,1289500,,19.139068603515625,1289399,0.00813430454581976,,100.0,-69.0700642
12896,0.03451777994632721,0.5605965852737427,36,0.0003,100.0,1289600,35336,19.481983184814453,1289499,0.00825059786438942,-40.75343636,,
,0.0432940348982811,-0.37611427903175354,,0.0003,,1290000,,19.059062957763672,1289899,0.008323469199240208,,100.0,-61.64489176
12900,,,36,,100.0,1290000,35348,,,,-43.56174987,,
12904,0.041244614869356155,-0.5268162488937378,36,0.0003,100.0,1290400,35354,19.098392486572266,1290299,0.008068585768342018,-44.942635550000006,,
,0.04955020919442177,-0.44997307658195496,,0.0003,,1290500,,18.961204528808594,1290399,0.008046919479966164,,100.0,-53.3900533
12908,0.05760980397462845,0.379988431930542,36,0.0003,100.0,1290800,35366,19.112117767333984,1290699,0.007818536832928658,-46.78385015,,
,0.042468927800655365,-0.4773794412612915,,0.0003,,1291000,,19.1865291595459,1290899,0.008065328001976013,,100.0,-47.443282659999994
12912,0.035291947424411774,-0.4774312376976013,36,0.0003,100.0,1291200,35378,19.255615234375,1291099,0.007952358573675156,-47.96632273,,
,0.03872571140527725,-0.6213502287864685,,0.0003,,1291500,,19.039220809936523,1291399,0.007708392105996609,,100.0,-39.48340958
12916,0.03417801856994629,-0.6048853397369385,36,0.0003,100.0,1291600,35391,19.14164161682129,1291499,0.007527533452957869,-48.144208119999995,,
,0.04282732307910919,-1.3941574096679688,,0.0003,,1292000,,19.539493560791016,1291899,0.007562723476439714,,100.0,-35.666891680000006
12920,,,36,,100.0,1292000,35403,,,,-48.8526737,,
12924,0.07741967588663101,-0.9529392719268799,36,0.0003,100.0,1292400,35408,19.193897247314453,1292299,0.007332671899348497,-49.12688012000002,,
,0.02636101469397545,0.12372101843357086,,0.0003,,1292500,,19.214900970458984,1292399,0.007432722020894289,,100.0,-34.36951332
12928,0.02820945903658867,0.08455786108970642,36,0.0003,100.0,1292800,35421,19.422266006469727,1292699,0.007583672180771828,-49.370212540000004,,
,0.03323817253112793,0.517142653465271,,0.0003,,1293000,,19.248815536499023,1292899,0.007542627863585949,,100.0,-31.530973560000003
12932,0.028515050187706947,0.040029704570770264,36,0.0003,100.0,1293200,35433,19.44748306274414,1293099,0.00733809731900692,-49.71423287,,
,0.024732496589422226,0.6918985843658447,,0.0003,,1293500,,19.424701690673828,1293399,0.007383486721664667,,100.0,-30.399260180000002
12936,0.023525388911366463,0.9342243671417236,36,0.0003,100.0,1293600,35446,19.33017921447754,1293499,0.007521215360611677,-49.59679352999999,,
,0.030341971665620804,0.8961148858070374,,0.0003,,1294000,,19.68853759765625,1293899,0.0076360153034329414,,100.0,-31.163192220000006
12940,,,36,,100.0,1294000,35458,,,,-49.85778739000001,,
12944,0.023032421246170998,0.6320977210998535,36,0.0003,100.0,1294400,35464,19.42603302001953,1294299,0.007323995232582092,-50.4872296,,
,0.027289900928735733,0.8484115600585938,,0.0003,,1294500,,19.90908432006836,1294399,0.007404171396046877,,100.0,-27.77963838
12948,0.02385632134974003,-0.6241858005523682,36,0.0003,100.0,1294800,35476,19.72118377685547,1294699,0.007873970083892345,-50.89917977,,
,0.02130354382097721,-0.9940428137779236,,0.0003,,1295000,,19.597434997558594,1294899,0.007432661484926939,,100.0,-27.01488148
12952,0.023617617785930634,0.6422025561332703,36,0.0003,100.0,1295200,35488,19.75916862487793,1295099,0.0072694499976933,-51.27543115999999,,
,0.01900608092546463,0.5335151553153992,,0.0003,,1295500,,19.511951446533203,1295399,0.007385849952697754,,100.0,-26.64188178
12956,0.10623441636562347,-0.6996008157730103,36,0.0003,100.0,1295600,35501,19.93289566040039,1295499,0.0074867792427539825,-51.48873665000001,,
,0.025361916050314903,1.5397920608520508,,0.0003,,1296000,,20.12093734741211,1295899,0.007617617025971413,,100.0,-27.477699099999995
12960,,,36,,100.0,1296000,35513,,,,-51.844524660000005,,
12964,0.03414588421583176,1.2128291130065918,36,0.0003,100.0,1296400,35518,20.228605270385742,1296299,0.0077407765202224255,-51.88332044,,
,0.028663270175457,1.0121989250183105,,0.0003,,1296500,,20.073368072509766,1296399,0.007805435918271542,,100.0,-25.494302079999997
12968,0.02405369095504284,0.35224056243896484,36,0.0003,100.0,1296800,35531,20.152477264404297,1296699,0.008106819353997707,-51.88111088000001,,
,0.03458039462566376,1.656378984451294,,0.0003,,1297000,,20.28502655029297,1296899,0.008254804648458958,,100.0,-23.93363798
12972,0.014844073913991451,-0.3489619493484497,36,0.0003,100.0,1297200,35543,20.252206802368164,1297099,0.008378704078495502,-51.97636434,,
,0.020635314285755157,0.9363042712211609,,0.0003,,1297500,,20.404422760009766,1297399,0.00810911599546671,,100.0,-23.89280542
12976,0.03347480297088623,0.006781965494155884,36,0.0003,100.0,1297600,35555,20.011615753173828,1297499,0.008223684504628181,-51.94817504,,
,0.025999367237091064,-0.16297036409378052,,0.0003,,1298000,,20.033294677734375,1297899,0.007933576591312885,,100.0,-25.191283839999997
12980,,,36,,100.0,1298000,35568,,,,-50.55433457,,
12984,0.02156156301498413,0.14562687277793884,36,0.0003,100.0,1298400,35573,20.34174346923828,1298299,0.008159816265106201,-45.90247381000001,,
,0.02108634263277054,-1.159132719039917,,0.0003,,1298500,,19.86246681213379,1298399,0.007998095825314522,,100.0,-23.68472804
12988,0.048333607614040375,-0.07936745882034302,36,0.0003,100.0,1298800,35585,20.242528915405273,1298699,0.007890438660979271,-41.611643060000006,,
,0.027304716408252716,-0.2589438557624817,,0.0003,,1299000,,19.968311309814453,1298899,0.008244404569268227,,100.0,-23.47467382
12992,0.030050061643123627,0.14257179200649261,36,0.0003,100.0,1299200,35598,20.27332878112793,1299099,0.00818080734461546,-37.67079831,,
,0.02411680296063423,0.36946961283683777,,0.0003,,1299500,,20.507984161376953,1299399,0.007893336936831474,,100.0,-23.029336879999995
12996,0.03132136911153793,-0.7499315738677979,36,0.0003,100.0,1299600,35610,20.367692947387695,1299499,0.008000551722943783,-36.26678549,,
,0.03349314257502556,0.7909122705459595,,0.0003,,1300000,,20.49996566772461,1299899,0.008270813152194023,,100.0,-24.65377024
13000,,,36,,100.0,1300000,35623,,,,-33.42346986,,
13004,0.06254789978265762,-0.09917782247066498,36,0.0003,100.0,1300400,35628,20.7315673828125,1300299,0.008455825969576836,-32.07956494,,
,0.041060637682676315,0.026926428079605103,,0.0003,,1300500,,20.474857330322266,1300399,0.008481472730636597,,100.0,-22.3011628
13008,0.016545038670301437,-0.3649660646915436,36,0.0003,100.0,1300800,35640,20.23987579345703,1300699,0.008570653386414051,-30.290824580000002,,
,0.04072221741080284,0.6116092205047607,,0.0003,,1301000,,20.73836898803711,1300899,0.008401219733059406,,100.0,-22.722443399999996
13012,0.02743070013821125,-0.7100708484649658,36,0.0003,100.0,1301200,35653,20.298240661621094,1301099,0.008316791616380215,-29.064811779999996,,
,0.016788657754659653,0.730531632900238,,0.0003,,1301500,,20.243881225585938,1301399,0.008213370107114315,,100.0,-22.976963220000002
13016,0.03548964858055115,1.2538236379623413,36,0.0003,100.0,1301600,35665,20.23110008239746,1301499,0.008193404413759708,-28.784404809999998,,
,0.05547233298420906,-1.0596197843551636,,0.0003,,1302000,,21.01790428161621,1301899,0.008248441852629185,,100.0,-22.940220900000003
13020,,,36,,100.0,1302000,35678,,,,-28.0058073,,
13024,0.06315932422876358,-0.4816591739654541,36,0.0003,100.0,1302400,35683,20.723417282104492,1302299,0.008245599456131458,-27.468369170000006,,
,0.04715738072991371,-0.3657160997390747,,0.0003,,1302500,,20.877788543701172,1302399,0.00832265056669712,,100.0,-22.281012580000002
13028,0.03312999755144119,-0.8159677982330322,36,0.0003,100.0,1302800,35696,20.49527359008789,1302699,0.008121328428387642,-27.245282149999998,,
,0.015739792957901955,1.0036718845367432,,0.0003,,1303000,,20.523326873779297,1302899,0.007955935783684254,,100.0,-22.4477973
13032,0.03800245746970177,-0.8609843850135803,36,0.0003,100.0,1303200,35708,20.446853637695312,1303099,0.007865230552852154,-26.756005839999997,,
,0.034241512417793274,0.058387577533721924,,0.0003,,1303500,,20.664608001708984,1303399,0.007806772366166115,,100.0,-22.8259508
