time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/fps,train/actor_loss,time/total_timesteps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
10306,-32.55391090999999,0.00774930976331234,36,29.93272590637207,375600,375499,3756,100.0,0.008150207810103893,-1.1344810724258423,0.0003,,
,,0.006824543699622154,,30.308298110961914,376000,375899,,,0.008186379447579384,0.3647295832633972,0.0003,100.0,-31.23903716
10319,-32.61781801,,36,,376000,,3760,100.0,,,,,
10324,-32.365069330000004,0.007935432717204094,36,30.429012298583984,376400,376299,3764,100.0,0.00818616896867752,-0.4902978837490082,0.0003,,
,,0.00963855441659689,,30.405441284179688,376500,376399,,,0.008151097223162651,-0.26823675632476807,0.0003,100.0,-31.51694502
10336,-32.552786069999996,0.007766538765281439,36,30.226049423217773,376800,376699,3768,100.0,0.008075845427811146,-0.009491205215454102,0.0003,,
,,0.009621987119317055,,29.860397338867188,377000,376899,,,0.008236442692577839,-0.3614978790283203,0.0003,100.0,-31.90294876
10349,-32.6978667,0.009263087995350361,36,30.809589385986328,377200,377099,3772,100.0,0.008281140588223934,0.20201891660690308,0.0003,,
,,0.0078536756336689,,30.1039981842041,377500,377399,,,0.00827136542648077,0.32844817638397217,0.0003,100.0,-31.0434547
10362,-32.66795654,0.005717510357499123,36,29.991077423095703,377600,377499,3776,100.0,0.008257442153990269,-1.102115273475647,0.0003,,
,,0.008342480286955833,,29.827163696289062,378000,377899,,,0.00812244787812233,-0.021326184272766113,0.0003,100.0,-30.70279382
10374,-32.59788305000001,,36,,378000,,3780,100.0,,,,,
10379,-32.692487920000005,0.00879617128521204,36,30.313745498657227,378400,378299,3784,100.0,0.008130686357617378,-1.226723074913025,0.0003,,
,,0.010105730965733528,,29.67852210998535,378500,378399,,,0.008052615448832512,-0.03191734850406647,0.0003,100.0,-31.1786593
10392,-32.71607122,0.007397559937089682,36,30.401729583740234,378800,378699,3788,100.0,0.008140803314745426,0.5263084173202515,0.0003,,
,,0.007528370246291161,,29.66274070739746,379000,378899,,,0.008128495886921883,-0.5263670682907104,0.0003,100.0,-31.076777800000006
10404,-32.60398362,0.009177779778838158,36,29.833480834960938,379200,379099,3792,100.0,0.008125442080199718,-0.34554508328437805,0.0003,,
,,0.010126604698598385,,30.222219467163086,379500,379399,,,0.008010637946426868,0.15070360898971558,0.0003,100.0,-31.021761639999994
10417,-32.430437399999995,0.007989376783370972,36,30.152965545654297,379600,379499,3796,100.0,0.008075248450040817,0.1703416407108307,0.0003,,
,,0.00890358630567789,,30.059776306152344,380000,379899,,,0.008145572617650032,-0.2631089687347412,0.0003,100.0,-31.52591946
10429,-32.26519683,,36,,380000,,3800,100.0,,,,,
10434,-32.45914561,0.008778322488069534,36,29.66961097717285,380400,380299,3804,100.0,0.008046463131904602,1.354816198348999,0.0003,,
,,0.0075591690838336945,,30.7568302154541,380500,380399,,,0.00809540506452322,-0.936169445514679,0.0003,100.0,-31.33832418
10447,-32.610061710000004,0.009601734578609467,36,30.728782653808594,380800,380699,3808,100.0,0.008153460919857025,0.29677683115005493,0.0003,,
,,0.006260645110160112,,29.865381240844727,381000,380899,,,0.008111270144581795,0.7342819571495056,0.0003,100.0,-31.109061859999997
10459,-32.53884601,0.006966038607060909,36,30.622135162353516,381200,381099,3812,100.0,0.008092892356216908,1.5841867923736572,0.0003,,
,,0.00994342751801014,,30.526859283447266,381500,381399,,,0.008234263397753239,0.8348299860954285,0.0003,100.0,-31.252688860000003
10472,-32.39304695,0.008203858509659767,36,30.293981552124023,381600,381499,3816,100.0,0.008229498751461506,0.9671606421470642,0.0003,,
,,0.008011257275938988,,29.80802345275879,382000,381899,,,0.008169654756784439,0.3564923405647278,0.0003,100.0,-31.42372016
10484,-32.51771464,,36,,382000,,3820,100.0,,,,,
10489,-32.534524600000005,0.006930063478648663,36,30.243898391723633,382400,382299,3824,100.0,0.008181793615221977,-0.9201398491859436,0.0003,,
,,0.006067758426070213,,29.089336395263672,382500,382399,,,0.008089222945272923,-0.6716071963310242,0.0003,100.0,-30.99874684
10501,-32.52728698,0.008242789655923843,36,30.066513061523438,382800,382699,3828,100.0,0.008133846335113049,-0.5554695129394531,0.0003,,
,,0.008994189091026783,,29.496931076049805,383000,382899,,,0.008057290688157082,-0.1509227454662323,0.0003,100.0,-31.320074000000005
10514,-32.60392128,0.006821446120738983,36,29.50681495666504,383200,383099,3832,100.0,0.008003784343600273,-0.103268563747406,0.0003,,
,,0.00997952651232481,,29.710777282714844,383500,383399,,,0.008023585192859173,1.1322860717773438,0.0003,100.0,-30.958839159999997
10526,-32.69674429,0.008149602450430393,36,29.639678955078125,383600,383499,3836,100.0,0.008115153759717941,0.2786991596221924,0.0003,,
,,0.008060311898589134,,30.123191833496094,384000,383899,,,0.00806183647364378,0.30072444677352905,0.0003,100.0,-31.126777079999997
10539,-32.75141876,,36,,384000,,3840,100.0,,,,,
10544,-32.913066580000006,0.008381487801671028,36,29.974010467529297,384400,384299,3844,100.0,0.00820834282785654,0.0062368810176849365,0.0003,,
,,0.008469698950648308,,30.039087295532227,384500,384399,,,0.008147829212248325,0.12227410078048706,0.0003,100.0,-30.98027522
10557,-32.91215982,0.009052987210452557,36,29.83462905883789,384800,384699,3848,100.0,0.008030448108911514,1.1841678619384766,0.0003,,
,,0.007885418832302094,,29.62374496459961,385000,384899,,,0.008143385872244835,0.48206180334091187,0.0003,100.0,-30.92814636
10569,-32.95685468999999,0.01062149740755558,36,30.74966049194336,385200,385099,3852,100.0,0.008126442320644855,0.5146334171295166,0.0003,,
,,0.009447861462831497,,30.251785278320312,385500,385399,,,0.008174213580787182,0.006376728415489197,0.0003,100.0,-30.835250020000004
10582,-32.904407410000005,0.007958497852087021,36,29.58966827392578,385600,385499,3856,100.0,0.008125601336359978,-0.17921406030654907,0.0003,,
,,0.00848203431814909,,29.64856719970703,386000,385899,,,0.008150296285748482,-0.0870995968580246,0.0003,100.0,-31.263350680000002
10594,-33.02319461,,36,,386000,,3860,100.0,,,,,
10599,-33.144611420000004,0.006759056821465492,36,29.892833709716797,386400,386299,3864,100.0,0.007946498692035675,-0.559552788734436,0.0003,,
,,0.007046809885650873,,29.813932418823242,386500,386399,,,0.007944600656628609,-0.19579225778579712,0.0003,100.0,-31.164499839999998
10612,-32.94637192,0.013200772926211357,36,30.758544921875,386800,386699,3868,100.0,0.008169007487595081,0.3100019097328186,0.0003,,
,,0.007240379694849253,,30.32806396484375,387000,386899,,,0.008074209094047546,-2.0322470664978027,0.0003,100.0,-30.951258100000008
10624,-32.94766342,0.012474569492042065,36,30.052833557128906,387200,387099,3872,100.0,0.007923886179924011,0.1371922492980957,0.0003,,
,,0.007670724764466286,,29.88648796081543,387500,387399,,,0.008051909506320953,0.9726052284240723,0.0003,100.0,-31.012837240000003
10636,-32.953741,0.009455579333007336,36,30.028667449951172,387600,387499,3876,100.0,0.008176025934517384,-0.5287399291992188,0.0003,,
,,0.010545862838625908,,29.681480407714844,388000,387899,,,0.008199443109333515,-0.018103212118148804,0.0003,100.0,-31.029191159999996
10649,-33.003246659999995,,36,,388000,,3880,100.0,,,,,
10654,-32.97427834,0.008271951228380203,36,29.881256103515625,388400,388299,3884,100.0,0.008226641453802586,-0.6819517612457275,0.0003,,
,,0.008206648752093315,,29.59717559814453,388500,388399,,,0.00824702251702547,0.6535157561302185,0.0003,100.0,-31.17107624
10666,-33.163650989999994,0.008294126018881798,36,29.6282958984375,388800,388699,3888,100.0,0.008225081488490105,-0.7730115652084351,0.0003,,
,,0.008731135167181492,,29.702960968017578,389000,388899,,,0.00811959058046341,-1.8875175714492798,0.0003,100.0,-30.959292459999997
10679,-33.41442741,0.007897883653640747,36,30.014957427978516,389200,389099,3892,100.0,0.008057890459895134,-0.10802432894706726,0.0003,,
,,0.007862549275159836,,30.117206573486328,389500,389399,,,0.007836153730750084,0.6780797243118286,0.0003,100.0,-31.4656653
10691,-33.54419863,0.007938826456665993,36,29.976774215698242,389600,389499,3896,100.0,0.007790380623191595,0.1614522486925125,0.0003,,
,,0.0078043038956820965,,29.704378128051758,390000,389899,,,0.008091996423900127,-0.43362000584602356,0.0003,100.0,-31.160752379999998
10704,-33.7388005,,36,,390000,,3900,100.0,,,,,
10709,-33.775609929999995,0.00611808430403471,36,29.447895050048828,390400,390299,3904,100.0,0.008119752630591393,-0.3918387293815613,0.0003,,
,,0.008549018763005733,,29.70179557800293,390500,390399,,,0.0081632100045681,0.21786150336265564,0.0003,100.0,-31.3808289
10721,-33.59444059,0.006972732022404671,36,29.496917724609375,390800,390699,3908,100.0,0.008092259056866169,0.6512824892997742,0.0003,,
,,0.006265856325626373,,30.238224029541016,391000,390899,,,0.008064374327659607,1.0259913206100464,0.0003,100.0,-31.549405420000003
10734,-33.593676540000004,0.008887091651558876,36,29.70319938659668,391200,391099,3912,100.0,0.008077312260866165,-0.43909311294555664,0.0003,,
,,0.00581024494022131,,30.0137939453125,391500,391399,,,0.008042101748287678,-0.14505654573440552,0.0003,100.0,-32.12731712
10747,-33.57969722,0.009611141867935658,36,30.017345428466797,391600,391499,3916,100.0,0.008070029318332672,-0.24684569239616394,0.0003,,
,,0.0073602329939603806,,29.60930061340332,392000,391899,,,0.008164708502590656,0.2564923167228699,0.0003,100.0,-31.40821974
10759,-33.568924020000004,,36,,392000,,3920,100.0,,,,,
10764,-33.75762119,0.00710280891507864,36,29.206512451171875,392400,392299,3924,100.0,0.008008896373212337,-0.21017397940158844,0.0003,,
,,0.011520791798830032,,29.36148452758789,392500,392399,,,0.007990499027073383,1.0000662803649902,0.0003,100.0,-31.75410758
10777,-33.830020770000004,0.009238692000508308,36,30.10546875,392800,392699,3928,100.0,0.008069363422691822,-0.1593056321144104,0.0003,,
,,0.009217705577611923,,29.799060821533203,393000,392899,,,0.008074247278273106,0.1904478520154953,0.0003,100.0,-31.703745939999997
10789,-33.84852429,0.008919816464185715,36,29.73479652404785,393200,393099,3932,100.0,0.00804873462766409,0.012405723333358765,0.0003,,
,,0.00815482810139656,,29.770475387573242,393500,393399,,,0.008032233454287052,1.2997586727142334,0.0003,100.0,-31.77323056
10802,-33.944658309999994,0.009648136794567108,36,29.46298599243164,393600,393499,3936,100.0,0.008016105741262436,0.58534175157547,0.0003,,
,,0.009276572614908218,,30.32163429260254,394000,393899,,,0.00798012688755989,0.8655507564544678,0.0003,100.0,-31.29949802
10814,-33.8162955,,36,,394000,,3940,100.0,,,,,
10819,-33.681296890000006,0.007588410750031471,36,29.181995391845703,394400,394299,3944,100.0,0.008084248751401901,-0.13380366563796997,0.0003,,
,,0.008397947996854782,,30.881698608398438,394500,394399,,,0.00809428095817566,0.0025463998317718506,0.0003,100.0,-31.3206059
10832,-33.667225259999995,0.0078052133321762085,36,30.280061721801758,394800,394699,3948,100.0,0.008084611035883427,-0.3190944194793701,0.0003,,
,,0.0074754878878593445,,30.629077911376953,395000,394899,,,0.00808743666857481,-0.23554116487503052,0.0003,100.0,-31.55318854
10844,-33.67680625,0.007126214914023876,36,29.565763473510742,395200,395099,3952,100.0,0.00811900943517685,-0.3665739893913269,0.0003,,
,,0.009026769548654556,,29.994142532348633,395500,395399,,,0.00807481724768877,0.45589542388916016,0.0003,100.0,-31.358357559999998
10857,-33.818781060000006,0.006974737159907818,36,29.134296417236328,395600,395499,3956,100.0,0.008018090389668941,0.9454693794250488,0.0003,,
,,0.009389540180563927,,29.84528350830078,396000,395899,,,0.0080724461004138,0.07418714463710785,0.0003,100.0,-31.58291438
10869,-33.70774501,,36,,396000,,3960,100.0,,,,,
10875,-33.71146655,0.007067805156111717,36,29.47689437866211,396400,396299,3964,100.0,0.008078020997345448,-1.0070710182189941,0.0003,,
,,0.006028084550052881,,30.212421417236328,396500,396399,,,0.008002032525837421,-0.0034841299057006836,0.0003,100.0,-31.395758580000003
10887,-33.78286351,0.00710265850648284,36,29.643383026123047,396800,396699,3968,100.0,0.008084445260465145,-0.6931563019752502,0.0003,,
,,0.008110644295811653,,29.538747787475586,397000,396899,,,0.008003463968634605,-0.8093015551567078,0.0003,100.0,-31.07524372
10900,-33.817949809999995,0.00924568809568882,36,30.25516700744629,397200,397099,3972,100.0,0.008091128431260586,1.2740070819854736,0.0003,,
,,0.008654771372675896,,30.14784812927246,397500,397399,,,0.00814213976264,-0.6420544385910034,0.0003,100.0,-31.314446240000002
10912,-33.787714939999994,0.008555377833545208,36,28.977745056152344,397600,397499,3976,100.0,0.008086924441158772,0.7513580918312073,0.0003,,
,,0.006464863661676645,,29.667434692382812,398000,397899,,,0.008001795969903469,0.4057786464691162,0.0003,100.0,-30.877640979999995
10924,-33.76173907,,36,,398000,,3980,100.0,,,,,
10929,-33.669465929999994,0.011085345409810543,36,29.499935150146484,398400,398299,3984,100.0,0.008101772516965866,-0.6483200788497925,0.0003,,
,,0.008206355385482311,,30.175559997558594,398500,398399,,,0.008022373542189598,-0.0011188685894012451,0.0003,100.0,-30.89832778
10942,-33.39694912,0.009483229368925095,36,29.77475929260254,398800,398699,3988,100.0,0.0080343559384346,0.5689869523048401,0.0003,,
,,0.013318932615220547,,29.784563064575195,399000,398899,,,0.007922787219285965,-0.5965131521224976,0.0003,100.0,-30.899678179999995
10954,-33.16815417,0.008220267482101917,36,30.234432220458984,399200,399099,3992,100.0,0.008011012338101864,-0.37383419275283813,0.0003,,
,,0.009588005021214485,,29.53817367553711,399500,399399,,,0.008072152733802795,-0.13298720121383667,0.0003,100.0,-31.634314180000004
10967,-33.12242867,0.009741738438606262,36,29.865386962890625,399600,399499,3996,100.0,0.008040476590394974,-1.0679014921188354,0.0003,,
,,0.010359635576605797,,30.136943817138672,400000,399899,,,0.008071071468293667,-0.7489181756973267,0.0003,100.0,-31.53425856
10979,-32.91030897,,36,,400000,,4000,100.0,,,,,
10984,-32.94908183999999,0.006060222629457712,36,29.97130584716797,400400,400299,4004,100.0,0.00817097071558237,0.7942349910736084,0.0003,,
,,0.007282511331140995,,29.583974838256836,400500,400399,,,0.008133893832564354,0.6923608779907227,0.0003,100.0,-31.122728820000003
10997,-32.90341598999999,0.007071955595165491,36,29.730152130126953,400800,400699,4008,100.0,0.008076180703938007,-0.444993793964386,0.0003,,
,,0.011424601078033447,,29.78824234008789,401000,400899,,,0.008016970008611679,0.9253798723220825,0.0003,100.0,-31.623238739999998
11009,-32.83906272,0.007625544909387827,36,30.12253761291504,401200,401099,4012,100.0,0.008017649874091148,0.5936563014984131,0.0003,,
,,0.008040251210331917,,29.083703994750977,401500,401399,,,0.008079149760305882,-0.6806274652481079,0.0003,100.0,-31.24697012
11022,-33.053045180000005,0.0067522842437028885,36,29.52091407775879,401600,401499,4016,100.0,0.008006536401808262,-0.6648977994918823,0.0003,,
,,0.005945650860667229,,29.391971588134766,402000,401899,,,0.007969862781465054,0.2865627110004425,0.0003,100.0,-31.2329193
11034,-33.1908938,,36,,402000,,4020,100.0,,,,,
11040,-33.05533638,0.0046050455421209335,36,29.794469833374023,402400,402299,4024,100.0,0.007849156856536865,-0.3930211365222931,0.0003,,
,,0.008489744737744331,,28.99759864807129,402500,402399,,,0.007879452779889107,-0.07075005769729614,0.0003,100.0,-31.57636748
11052,-32.92004184,0.009746703319251537,36,30.1585693359375,402800,402699,4028,100.0,0.008074593730270863,-0.4720434248447418,0.0003,,
,,0.005948517471551895,,29.886474609375,403000,402899,,,0.007921585813164711,0.6565512418746948,0.0003,100.0,-30.92484006
11065,-33.07566917,0.008157966658473015,36,29.02611541748047,403200,403099,4032,100.0,0.007982212118804455,-0.13591232895851135,0.0003,,
,,0.00809782836586237,,29.901411056518555,403500,403399,,,0.007807721383869648,1.9733291864395142,0.0003,100.0,-30.627076040000002
11077,-32.83581644,0.00664350762963295,36,29.099594116210938,403600,403499,4036,100.0,0.007855196483433247,0.4834900498390198,0.0003,,
,,0.01096179336309433,,30.03547477722168,404000,403899,,,0.007763387635350227,0.6648478507995605,0.0003,100.0,-31.0312561
11089,-32.9839426,,36,,404000,,4040,100.0,,,,,
11095,-32.935002149999995,0.008678942918777466,36,29.785446166992188,404400,404299,4044,100.0,0.007860756479203701,0.6427207589149475,0.0003,,
,,0.008021397516131401,,30.258068084716797,404500,404399,,,0.007862253114581108,-0.7840895652770996,0.0003,100.0,-30.74278104
11107,-32.960819210000004,0.006546997465193272,36,29.648605346679688,404800,404699,4048,100.0,0.007858654484152794,0.9009092450141907,0.0003,,
,,0.011662913486361504,,30.015975952148438,405000,404899,,,0.007851597853004932,-0.1133921891450882,0.0003,100.0,-30.97721716
11119,-33.0113981,0.009269220754504204,36,29.89586639404297,405200,405099,4052,100.0,0.00789956096559763,0.19365467131137848,0.0003,,
,,0.00717633543536067,,30.11872673034668,405500,405399,,,0.00793513935059309,0.9347878694534302,0.0003,100.0,-30.91063756
11131,-32.83125086,0.011792080476880074,36,30.00823974609375,405600,405499,4056,100.0,0.008031233213841915,-0.7608593702316284,0.0003,,
,,0.007554908748716116,,29.99464225769043,406000,405899,,,0.007997172884643078,-0.21615055203437805,0.0003,100.0,-30.7193499
11144,-32.74527809,,36,,406000,,4060,100.0,,,,,
11149,-32.58980517999999,0.005509757902473211,36,29.80258560180664,406400,406299,4064,100.0,0.00784396007657051,-0.2642768621444702,0.0003,,
,,0.00994362123310566,,29.951128005981445,406500,406399,,,0.007849078625440598,-0.4776233434677124,0.0003,100.0,-30.569577160000005
11161,-32.641947959999996,0.006420700810849667,36,29.527149200439453,406800,406699,4068,100.0,0.007994790561497211,0.7660846710205078,0.0003,,
