time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
7944,100.0,55.325828552246094,0.001,-39.46384366,794400,0.08956971019506454,70,11196,794299,,
,,56.01094055175781,0.001,,794500,0.07365167140960693,,,794399,100.0,-39.84799305999999
7948,100.0,55.35639190673828,0.001,-39.34132961,794800,0.08560390770435333,70,11203,794699,,
,,56.51919174194336,0.001,,795000,0.06712570786476135,,,794899,100.0,-39.80321676
7952,100.0,56.25437545776367,0.001,-39.279210889999995,795200,0.11310803890228271,70,11209,795099,,
,,55.60258865356445,0.001,,795500,0.1028558611869812,,,795399,100.0,-40.1102689
7956,100.0,55.43197250366211,0.001,-39.25349472999999,795600,0.07828719913959503,70,11215,795499,,
,,55.76854705810547,0.001,,796000,0.06562027335166931,,,795899,100.0,-39.573824900000005
7960,100.0,,,-39.33980742999999,796000,,70,11222,,,
7964,100.0,55.336395263671875,0.001,-39.50627394,796400,0.08565657585859299,70,11224,796299,,
,,55.45246124267578,0.001,,796500,0.09502681344747543,,,796399,100.0,-39.892761619999995
7968,100.0,55.61487579345703,0.001,-39.40064582,796800,0.08643410354852676,70,11231,796699,,
,,55.536834716796875,0.001,,797000,0.1002228632569313,,,796899,100.0,-41.610442039999995
7972,100.0,55.82636260986328,0.001,-39.489603110000004,797200,0.11711692810058594,70,11237,797099,,
,,55.88897705078125,0.001,,797500,0.0687217265367508,,,797399,100.0,-41.77264585999999
7976,100.0,55.26787567138672,0.001,-39.05372667,797600,0.0869583785533905,70,11243,797499,,
,,55.93370819091797,0.001,,798000,0.07925674319267273,,,797899,100.0,-42.77834093999999
7980,100.0,,,-39.38287948999999,798000,,70,11250,,,
7984,100.0,55.42628479003906,0.001,-39.41185324,798400,0.07304659485816956,70,11252,798299,,
,,55.59613037109375,0.001,,798500,0.13164573907852173,,,798399,100.0,-42.45188854
7988,100.0,55.9166374206543,0.001,-39.76719076,798800,0.081215038895607,70,11259,798699,,
,,55.99413299560547,0.001,,799000,0.06446480005979538,,,798899,100.0,-43.500323120000004
7992,100.0,56.37450408935547,0.001,-39.8163545,799200,0.07329714298248291,70,11265,799099,,
,,55.56420135498047,0.001,,799500,0.08275157958269119,,,799399,100.0,-41.083011799999994
7996,100.0,55.68312072753906,0.001,-39.77077335,799600,0.08465459942817688,70,11272,799499,,
,,55.761146545410156,0.001,,800000,0.06758272647857666,,,799899,100.0,-41.54683742
8000,100.0,,,-39.93576526,800000,,70,11278,,,
8004,100.0,55.414398193359375,0.001,-39.84687257,800400,0.09632553160190582,70,11281,800299,,
,,55.62822723388672,0.001,,800500,0.10959097743034363,,,800399,100.0,-40.618164840000006
8008,100.0,55.54462432861328,0.001,-39.82920938,800800,0.10068259388208389,70,11287,800699,,
,,55.53131103515625,0.001,,801000,0.097199946641922,,,800899,100.0,-39.94222442
8012,100.0,55.21432113647461,0.001,-39.80140237,801200,0.07492052763700485,70,11294,801099,,
,,55.50646209716797,0.001,,801500,0.07011908292770386,,,801399,100.0,-41.44731959999999
8016,100.0,55.83586883544922,0.001,-39.98291503,801600,0.0723436251282692,70,11300,801499,,
,,55.66056823730469,0.001,,802000,0.0757061168551445,,,801899,100.0,-42.800382819999996
8020,100.0,,,-40.06486016000001,802000,,70,11306,,,
8024,100.0,55.991111755371094,0.001,-40.425346620000006,802400,0.09122124314308167,70,11309,802299,,
,,55.37049102783203,0.001,,802500,0.08963166922330856,,,802399,100.0,-45.80797708000001
8028,100.0,56.19934844970703,0.001,-40.35561288,802800,0.09039494395256042,70,11315,802699,,
,,56.448272705078125,0.001,,803000,0.07706080377101898,,,802899,100.0,-44.6232861
8032,100.0,55.65571975708008,0.001,-40.46744722000001,803200,0.05355564504861832,70,11322,803099,,
,,55.59089279174805,0.001,,803500,0.07347001135349274,,,803399,100.0,-47.362517579999995
8036,100.0,55.9948844909668,0.001,-40.86400243,803600,0.0861094743013382,70,11328,803499,,
,,55.641212463378906,0.001,,804000,0.06791026890277863,,,803899,100.0,-43.90150729999999
8040,100.0,,,-41.07771473,804000,,70,11334,,,
8044,100.0,55.544891357421875,0.001,-41.29692781999999,804400,0.10535397380590439,70,11337,804299,,
,,55.80582046508789,0.001,,804500,0.08039676398038864,,,804399,100.0,-45.931770740000005
8048,100.0,55.33415985107422,0.001,-41.64885622999999,804800,0.07582217454910278,70,11343,804699,,
,,55.413360595703125,0.001,,805000,0.08493378758430481,,,804899,100.0,-45.53699004
8052,100.0,54.964324951171875,0.001,-41.81330529000001,805200,0.0823071077466011,70,11350,805099,,
,,54.994415283203125,0.001,,805500,0.07237198948860168,,,805399,100.0,-47.49462570000001
8056,100.0,56.294830322265625,0.001,-41.89387721999999,805600,0.08185012638568878,70,11356,805499,,
,,55.514617919921875,0.001,,806000,0.09511428326368332,,,805899,100.0,-45.895895659999994
8060,100.0,,,-42.22306101,806000,,70,11362,,,
8064,100.0,55.795684814453125,0.001,-42.434785090000005,806400,0.08477990329265594,70,11365,806299,,
,,55.03498077392578,0.001,,806500,0.11001790314912796,,,806399,100.0,-42.97343516
8068,100.0,56.03130340576172,0.001,-42.318072650000005,806800,0.08072040230035782,70,11371,806699,,
,,55.75614929199219,0.001,,807000,0.08047197014093399,,,806899,100.0,-45.93162800000001
8072,100.0,55.87678527832031,0.001,-42.40337296,807200,0.09909962862730026,70,11378,807099,,
,,55.821533203125,0.001,,807500,0.08075547218322754,,,807399,100.0,-46.24188862
8076,100.0,56.07316970825195,0.001,-42.78565855000001,807600,0.09254607558250427,70,11384,807499,,
,,54.87199020385742,0.001,,808000,0.09520552307367325,,,807899,100.0,-43.72982894
8080,100.0,,,-42.44223551,808000,,70,11390,,,
8084,100.0,55.33676528930664,0.001,-42.63612394,808400,0.06551197171211243,70,11393,808299,,
,,55.401832580566406,0.001,,808500,0.10692472010850906,,,808399,100.0,-54.532611
8088,100.0,54.964378356933594,0.001,-42.356384469999995,808800,0.07109108567237854,70,11400,808699,,
,,55.019561767578125,0.001,,809000,0.07343123853206635,,,808899,100.0,-41.152080999999995
8092,100.0,55.13859176635742,0.001,-42.220617790000006,809200,0.08854038268327713,70,11406,809099,,
,,55.618896484375,0.001,,809500,0.10944768786430359,,,809399,100.0,-46.172687020000005
8096,100.0,55.84668731689453,0.001,-42.106553479999995,809600,0.09537871927022934,70,11412,809499,,
,,55.572479248046875,0.001,,810000,0.09691299498081207,,,809899,100.0,-40.41121188
8100,100.0,,,-42.2512019,810000,,70,11419,,,
8104,100.0,56.29204559326172,0.001,-42.73439453000001,810400,0.08185979723930359,70,11421,810299,,
,,55.21957015991211,0.001,,810500,0.07860244065523148,,,810399,100.0,-56.4774082
8108,100.0,55.667320251464844,0.001,-43.33380519,810800,0.1149371862411499,70,11428,810699,,
,,56.11335372924805,0.001,,811000,0.14915412664413452,,,810899,100.0,-48.76215934000001
8112,100.0,55.26585388183594,0.001,-43.45988674999999,811200,0.11108772456645966,70,11434,811099,,
,,56.50465393066406,0.001,,811500,0.10563012212514877,,,811399,100.0,-40.42460858
8116,100.0,55.86476135253906,0.001,-43.269237409999995,811600,0.09127866476774216,70,11441,811499,,
,,55.935794830322266,0.001,,812000,0.09260016679763794,,,811899,100.0,-39.180889379999996
8120,100.0,,,-43.23328175999999,812000,,70,11447,,,
8124,100.0,55.769256591796875,0.001,-42.92619205,812400,0.08345705270767212,70,11450,812299,,
,,55.451026916503906,0.001,,812500,0.09139114618301392,,,812399,100.0,-44.631938440000006
8128,100.0,55.57559585571289,0.001,-42.8701532,812800,0.10061291605234146,70,11456,812699,,
,,55.92151641845703,0.001,,813000,0.08552873879671097,,,812899,100.0,-38.73373944
8132,100.0,55.89470672607422,0.001,-42.775340490000005,813200,0.08064809441566467,70,11463,813099,,
,,55.58935546875,0.001,,813500,0.11435189843177795,,,813399,100.0,-38.62056626
8136,100.0,55.877662658691406,0.001,-42.31488859,813600,0.07434803247451782,70,11469,813499,,
,,55.49176788330078,0.001,,814000,0.11234094202518463,,,813899,100.0,-39.95399502
8140,100.0,,,-42.08556715999999,814000,,70,11475,,,
8144,100.0,55.36170959472656,0.001,-42.150262739999995,814400,0.08578164875507355,70,11478,814299,,
,,55.7422981262207,0.001,,814500,0.07665148377418518,,,814399,100.0,-39.370929759999996
8148,100.0,54.964263916015625,0.001,-41.84282706,814800,0.09861734509468079,70,11484,814699,,
,,55.938446044921875,0.001,,815000,0.08440077304840088,,,814899,100.0,-38.991467
8152,100.0,55.952293395996094,0.001,-41.82285163,815200,0.11303989589214325,70,11491,815099,,
,,55.20387268066406,0.001,,815500,0.0804055780172348,,,815399,100.0,-39.10845266
8156,100.0,55.44632339477539,0.001,-41.80445508999999,815600,0.07153594493865967,70,11497,815499,,
,,56.101722717285156,0.001,,816000,0.08726091682910919,,,815899,100.0,-38.62378802
8160,100.0,,,-41.52411628,816000,,70,11503,,,
8164,100.0,56.36073303222656,0.001,-41.00281021,816400,0.08781522512435913,70,11506,816299,,
,,55.24478530883789,0.001,,816500,0.07525722682476044,,,816399,100.0,-37.937564619999996
8168,100.0,55.666603088378906,0.001,-40.79475114,816800,0.06648235023021698,70,11512,816699,,
,,55.577430725097656,0.001,,817000,0.0770995244383812,,,816899,100.0,-37.596004480000005
8172,100.0,55.61861801147461,0.001,-40.91332109,817200,0.07902669906616211,70,11519,817099,,
,,55.45564651489258,0.001,,817500,0.08380498737096786,,,817399,100.0,-38.89901166
8176,100.0,56.23677444458008,0.001,-40.61105498999999,817600,0.06345188617706299,70,11525,817499,,
,,55.764835357666016,0.001,,818000,0.06574901938438416,,,817899,100.0,-38.37784972
8180,100.0,,,-40.755110519999995,818000,,70,11532,,,
8184,100.0,55.25082778930664,0.001,-40.23121666,818400,0.09552419185638428,70,11534,818299,,
,,55.9568977355957,0.001,,818500,0.06649135053157806,,,818399,100.0,-38.254103539999996
8188,100.0,56.207557678222656,0.001,-40.32417415,818800,0.07755286991596222,70,11541,818699,,
,,55.48556137084961,0.001,,819000,0.09189361333847046,,,818899,100.0,-38.96817836
8192,100.0,55.83714294433594,0.001,-40.315757319999996,819200,0.08189462125301361,70,11547,819099,,
,,56.1859130859375,0.001,,819500,0.06898775696754456,,,819399,100.0,-38.63658144
8196,100.0,55.121437072753906,0.001,-40.41818506,819600,0.07364840805530548,70,11553,819499,,
,,55.375213623046875,0.001,,820000,0.0680280476808548,,,819899,100.0,-38.621495519999996
8200,100.0,,,-40.14849668,820000,,70,11560,,,
8204,100.0,55.659263610839844,0.001,-39.514501540000005,820400,0.0660330057144165,70,11563,820299,,
,,55.780616760253906,0.001,,820500,0.07038338482379913,,,820399,100.0,-39.589650340000006
8208,100.0,55.18539810180664,0.001,-38.910316779999995,820800,0.08866975456476212,70,11569,820699,,
,,55.88127136230469,0.001,,821000,0.06748662889003754,,,820899,100.0,-39.608986200000004
8212,100.0,55.64829635620117,0.001,-38.79846201,821200,0.07585036009550095,70,11575,821099,,
,,56.17314910888672,0.001,,821500,0.06917375326156616,,,821399,100.0,-39.689217379999995
8216,100.0,54.99317169189453,0.001,-38.76817578,821600,0.07070328295230865,70,11582,821499,,
,,55.7438850402832,0.001,,822000,0.08678904920816422,,,821899,100.0,-41.006093719999996
8220,100.0,,,-38.77407796000001,822000,,70,11588,,,
8224,100.0,55.47779083251953,0.001,-39.09336476000001,822400,0.10525310039520264,70,11590,822299,,
,,55.50441360473633,0.001,,822500,0.10510991513729095,,,822399,100.0,-42.15714027999999
8228,100.0,55.47745895385742,0.001,-39.158892390000005,822800,0.07686914503574371,70,11597,822699,,
,,55.36091613769531,0.001,,823000,0.0868661180138588,,,822899,100.0,-41.454980879999994
8232,100.0,55.18830108642578,0.001,-39.22500042,823200,0.08570998162031174,70,11603,823099,,
,,55.13227081298828,0.001,,823500,0.06569266319274902,,,823399,100.0,-44.84607822
8236,100.0,55.92656707763672,0.001,-39.20682566,823600,0.0798124372959137,70,11609,823499,,
,,55.806427001953125,0.001,,824000,0.0862870067358017,,,823899,100.0,-42.742885980000004
8240,100.0,,,-39.315761939999994,824000,,70,11616,,,
8244,100.0,55.660736083984375,0.001,-39.263757059999996,824400,0.06383082270622253,70,11618,824299,,
,,55.84816360473633,0.001,,824500,0.07302412390708923,,,824399,100.0,-44.42182522
8248,100.0,56.21824645996094,0.001,-39.35171015,824800,0.1147797703742981,70,11625,824699,,
,,56.16704559326172,0.001,,825000,0.07810594141483307,,,824899,100.0,-44.46727528
8252,100.0,55.29710006713867,0.001,-39.6362589,825200,0.0749731957912445,70,11631,825099,,
,,56.050716400146484,0.001,,825500,0.08097226917743683,,,825399,100.0,-46.19637238
8256,100.0,55.496192932128906,0.001,-39.767788610000004,825600,0.07263839244842529,70,11637,825499,,
,,56.56568908691406,0.001,,826000,0.16271749138832092,,,825899,100.0,-45.59956998
8260,100.0,,,-40.0815151,826000,,70,11644,,,
8264,100.0,56.23341369628906,0.001,-40.44142731,826400,0.09355393797159195,70,11646,826299,,
,,56.27961730957031,0.001,,826500,0.08549819886684418,,,826399,100.0,-45.829914020000004
8268,100.0,55.37977600097656,0.001,-40.868310720000004,826800,0.08161655068397522,70,11653,826699,,
,,55.45055389404297,0.001,,827000,0.10375775396823883,,,826899,100.0,-45.372492920000006
8272,100.0,55.65153121948242,0.001,-40.85708115,827200,0.07842335104942322,70,11659,827099,,
,,56.24494934082031,0.001,,827500,0.08446809649467468,,,827399,100.0,-46.46564961999999
8276,100.0,55.44541931152344,0.001,-41.180100519999996,827600,0.11818034201860428,70,11665,827499,,
,,56.48931121826172,0.001,,828000,0.07285982370376587,,,827899,100.0,-47.038360839999996
8280,100.0,,,-41.5681935,828000,,70,11671,,,
8284,100.0,56.60222244262695,0.001,-42.25115333000001,828400,0.11467622220516205,70,11674,828299,,
,,56.21166229248047,0.001,,828500,0.09155327081680298,,,828399,100.0,-45.662189500000004
8288,100.0,55.97846221923828,0.001,-42.32969935999999,828800,0.08147473633289337,70,11681,828699,,
,,55.56871795654297,0.001,,829000,0.18105322122573853,,,828899,100.0,-46.639079380000005
8292,100.0,55.78664779663086,0.001,-42.6701401,829200,0.09509794414043427,70,11687,829099,,
,,56.190673828125,0.001,,829500,0.120437853038311,,,829399,100.0,-47.52269598
8296,100.0,56.41487121582031,0.001,-42.64948271000001,829600,0.09281787276268005,70,11693,829499,,
,,55.675750732421875,0.001,,830000,0.0997166782617569,,,829899,100.0,-46.24108622000001
8300,100.0,,,-42.729459520000006,830000,,70,11699,,,
8304,100.0,55.883094787597656,0.001,-43.02527045,830400,0.12426887452602386,70,11702,830299,,
,,56.28303527832031,0.001,,830500,0.13340134918689728,,,830399,100.0,-44.21809888
8308,100.0,56.132808685302734,0.001,-43.38277383999999,830800,0.09624418616294861,70,11708,830699,,
,,56.29278564453125,0.001,,831000,0.10834242403507233,,,830899,100.0,-45.66032912000001
8312,100.0,55.703006744384766,0.001,-43.363049139999994,831200,0.10382384061813354,70,11714,831099,,
,,56.128379821777344,0.001,,831500,0.10108081251382828,,,831399,100.0,-44.90207422
8316,100.0,56.31462478637695,0.001,-43.57150711,831600,0.13370206952095032,70,11721,831499,,
,,56.54188537597656,0.001,,832000,0.10960383713245392,,,831899,100.0,-43.55254805999999
8320,100.0,,,-43.73350268000001,832000,,70,11727,,,
8324,100.0,56.320640563964844,0.001,-43.797125070000014,832400,0.18944314122200012,70,11730,832299,,
,,56.23773956298828,0.001,,832500,0.1380389928817749,,,832399,100.0,-43.607945259999994
8328,100.0,56.914207458496094,0.001,-43.84543785000001,832800,0.11698192358016968,70,11736,832699,,
,,57.06575012207031,0.001,,833000,0.12310902029275894,,,832899,100.0,-41.814859260000006
8332,100.0,56.7095832824707,0.001,-43.85637309,833200,0.10995546728372574,70,11742,833099,,
,,56.50447082519531,0.001,,833500,0.09589765965938568,,,833399,100.0,-41.73788202
8336,100.0,56.25408172607422,0.001,-43.85198857,833600,0.1041911393404007,70,11748,833499,,
,,55.81306076049805,0.001,,834000,0.09235654771327972,,,833899,100.0,-41.08289654
8340,100.0,,,-43.653673760000004,834000,,70,11754,,,
8344,100.0,56.80803680419922,0.001,-43.459108109999995,834400,0.1012563556432724,70,11757,834299,,
,,56.41468811035156,0.001,,834500,0.11456655710935593,,,834399,100.0,-40.70372558
8348,100.0,56.82716751098633,0.001,-43.410857660000005,834800,0.13912928104400635,70,11763,834699,,
,,57.24455261230469,0.001,,835000,0.14130650460720062,,,834899,100.0,-41.89797762
8352,100.0,56.66913604736328,0.001,-43.341188599999995,835200,0.14235363900661469,70,11770,835099,,
,,57.402244567871094,0.001,,835500,0.11011664569377899,,,835399,100.0,-40.68115938
8356,100.0,56.439720153808594,0.001,-43.195044280000005,835600,0.11816006153821945,70,11776,835499,,
,,57.13717269897461,0.001,,836000,0.11171931773424149,,,835899,100.0,-41.934519800000004
8360,100.0,,,-43.006275370000004,836000,,70,11782,,,
8364,100.0,56.375244140625,0.001,-42.890923359999995,836400,0.11437669396400452,70,11785,836299,,
,,56.810428619384766,0.001,,836500,0.11251391470432281,,,836399,100.0,-41.34848548
8368,100.0,56.84877395629883,0.001,-42.802286800000005,836800,0.13299560546875,70,11791,836699,,
,,56.73841094970703,0.001,,837000,0.11317326873540878,,,836899,100.0,-42.00732462
8372,100.0,57.32788848876953,0.001,-42.736743749999995,837200,0.1137257069349289,70,11797,837099,,
,,57.44202423095703,0.001,,837500,0.14603398740291595,,,837399,100.0,-42.732454800000006
8376,100.0,57.10034942626953,0.001,-42.418861230000005,837600,0.1986585110425949,70,11803,837499,,
,,57.30512619018555,0.001,,838000,0.12726500630378723,,,837899,100.0,-42.928100119999996
8380,100.0,,,-42.215255299999995,838000,,70,11810,,,
8384,100.0,56.68281555175781,0.001,-42.090474959999995,838400,0.1903824359178543,70,11812,838299,,
,,56.854679107666016,0.001,,838500,0.17298924922943115,,,838399,100.0,-44.20455698000001
8388,100.0,57.433815002441406,0.001,-42.017738480000006,838800,0.11096256971359253,70,11818,838699,,
,,57.21092224121094,0.001,,839000,0.16064807772636414,,,838899,100.0,-46.06497907999999
8392,100.0,57.55195999145508,0.001,-42.00878851,839200,0.14880546927452087,70,11825,839099,,
,,57.25328826904297,0.001,,839500,0.1300012320280075,,,839399,100.0,-45.79221535999999
8396,100.0,58.326114654541016,0.001,-42.76711866000001,839600,0.1301913559436798,70,11831,839499,,
,,57.4189453125,0.001,,840000,0.16135898232460022,,,839899,100.0,-44.00639025999999
8400,100.0,,,-42.95245344,840000,,70,11837,,,
8404,100.0,57.785057067871094,0.001,-43.01231186000001,840400,0.1355256736278534,70,11840,840299,,
,,58.061344146728516,0.001,,840500,0.17399317026138306,,,840399,100.0,-50.8147204
8408,100.0,57.626007080078125,0.001,-42.757076889999986,840800,0.13550254702568054,70,11846,840699,,
